Date,Value,Group
7/7/2023,113.3562,E&R ADR 60
7/10/2023,113.2422,E&R ADR 60
7/11/2023,114.1757,E&R ADR 60
7/12/2023,116.3997,E&R ADR 60
7/13/2023,118.5939,E&R ADR 60
7/14/2023,117.2365,E&R ADR 60
7/17/2023,118.2268,E&R ADR 60
7/18/2023,118.4213,E&R ADR 60
7/19/2023,118.3811,E&R ADR 60
7/20/2023,117.6378,E&R ADR 60
7/21/2023,118.046,E&R ADR 60
7/24/2023,118.4524,E&R ADR 60
7/25/2023,118.9547,E&R ADR 60
7/26/2023,119.6255,E&R ADR 60
7/27/2023,118.1825,E&R ADR 60
7/28/2023,120.1298,E&R ADR 60
7/31/2023,120.7683,E&R ADR 60
8/1/2023,119.2685,E&R ADR 60
8/2/2023,116.5986,E&R ADR 60
8/3/2023,116.2368,E&R ADR 60
8/4/2023,116.5065,E&R ADR 60
8/7/2023,116.8577,E&R ADR 60
8/8/2023,116.4129,E&R ADR 60
8/9/2023,115.9135,E&R ADR 60
8/10/2023,116.5805,E&R ADR 60
8/11/2023,115.5792,E&R ADR 60
8/14/2023,114.656,E&R ADR 60
8/15/2023,113.5633,E&R ADR 60
8/16/2023,113.2114,E&R ADR 60
8/17/2023,112.6378,E&R ADR 60
8/18/2023,112.2562,E&R ADR 60
8/21/2023,112.3307,E&R ADR 60
8/22/2023,112.5217,E&R ADR 60
8/23/2023,114.2694,E&R ADR 60
8/24/2023,113.2396,E&R ADR 60
8/25/2023,113.7081,E&R ADR 60
8/28/2023,114.9362,E&R ADR 60
8/29/2023,116.8172,E&R ADR 60
8/30/2023,116.8104,E&R ADR 60
8/31/2023,115.1226,E&R ADR 60
9/1/2023,115.8529,E&R ADR 60
9/4/2023,115.8529,E&R ADR 60
9/5/2023,114.2471,E&R ADR 60
9/6/2023,113.6937,E&R ADR 60
9/7/2023,112.2244,E&R ADR 60
9/8/2023,112.2637,E&R ADR 60
9/11/2023,113.557,E&R ADR 60
9/12/2023,114.0942,E&R ADR 60
9/13/2023,114.257,E&R ADR 60
9/14/2023,115.6749,E&R ADR 60
9/15/2023,115.2722,E&R ADR 60
9/18/2023,114.9643,E&R ADR 60
9/19/2023,114.5873,E&R ADR 60
9/20/2023,114.4612,E&R ADR 60
9/21/2023,112.3815,E&R ADR 60
9/22/2023,112.7772,E&R ADR 60
9/25/2023,112.0461,E&R ADR 60
9/26/2023,110.1294,E&R ADR 60
9/27/2023,109.9988,E&R ADR 60
9/28/2023,110.5078,E&R ADR 60
9/29/2023,110.5666,E&R ADR 60
10/2/2023,109.047,E&R ADR 60
10/3/2023,107.2219,E&R ADR 60
10/4/2023,107.2595,E&R ADR 60
10/5/2023,106.7107,E&R ADR 60
10/6/2023,107.3014,E&R ADR 60
10/9/2023,108.7562,E&R ADR 60
10/10/2023,111.0404,E&R ADR 60
10/11/2023,111.5861,E&R ADR 60
10/12/2023,109.9003,E&R ADR 60
10/13/2023,109.6196,E&R ADR 60
10/16/2023,110.7221,E&R ADR 60
10/17/2023,111.4503,E&R ADR 60
10/18/2023,109.7402,E&R ADR 60
10/19/2023,109.0603,E&R ADR 60
10/20/2023,107.989,E&R ADR 60
10/23/2023,107.7214,E&R ADR 60
10/24/2023,108.6372,E&R ADR 60
10/25/2023,107.8276,E&R ADR 60
10/26/2023,108.1746,E&R ADR 60
10/27/2023,107.6338,E&R ADR 60
10/30/2023,107.7512,E&R ADR 60
10/31/2023,107.385,E&R ADR 60
11/1/2023,109.0332,E&R ADR 60
11/2/2023,111.1566,E&R ADR 60
11/3/2023,113.0138,E&R ADR 60
11/6/2023,113.4058,E&R ADR 60
11/7/2023,113.2634,E&R ADR 60
11/8/2023,112.7837,E&R ADR 60
11/9/2023,112.1277,E&R ADR 60
11/10/2023,113.0814,E&R ADR 60
11/13/2023,113.6633,E&R ADR 60
11/14/2023,116.7401,E&R ADR 60
11/15/2023,117.2758,E&R ADR 60
11/16/2023,116.9785,E&R ADR 60
11/17/2023,118.3775,E&R ADR 60
11/20/2023,120.3444,E&R ADR 60
11/21/2023,119.4174,E&R ADR 60
11/22/2023,119.0686,E&R ADR 60
11/23/2023,119.0686,E&R ADR 60
11/24/2023,120.1446,E&R ADR 60
11/27/2023,120.1748,E&R ADR 60
11/28/2023,121.538,E&R ADR 60
1/3/2023,100,MCAP Weighted 153 ADRs
1/4/2023,103.0963,MCAP Weighted 153 ADRs
1/5/2023,103.7123,MCAP Weighted 153 ADRs
1/6/2023,105.3038,MCAP Weighted 153 ADRs
1/9/2023,105.9669,MCAP Weighted 153 ADRs
1/10/2023,107.3691,MCAP Weighted 153 ADRs
1/11/2023,107.7982,MCAP Weighted 153 ADRs
1/12/2023,109.1325,MCAP Weighted 153 ADRs
1/13/2023,110.4419,MCAP Weighted 153 ADRs
1/16/2023,110.4419,MCAP Weighted 153 ADRs
1/17/2023,110.2443,MCAP Weighted 153 ADRs
1/18/2023,108.9881,MCAP Weighted 153 ADRs
1/19/2023,109.3386,MCAP Weighted 153 ADRs
1/20/2023,111.0149,MCAP Weighted 153 ADRs
1/23/2023,111.8028,MCAP Weighted 153 ADRs
1/24/2023,111.5234,MCAP Weighted 153 ADRs
1/25/2023,112.0324,MCAP Weighted 153 ADRs
1/26/2023,113.2236,MCAP Weighted 153 ADRs
1/27/2023,112.5948,MCAP Weighted 153 ADRs
1/30/2023,110.583,MCAP Weighted 153 ADRs
1/31/2023,110.958,MCAP Weighted 153 ADRs
2/1/2023,112.6652,MCAP Weighted 153 ADRs
2/2/2023,111.7526,MCAP Weighted 153 ADRs
2/3/2023,109.4453,MCAP Weighted 153 ADRs
2/6/2023,108.0143,MCAP Weighted 153 ADRs
2/7/2023,109.5067,MCAP Weighted 153 ADRs
2/8/2023,109.2183,MCAP Weighted 153 ADRs
2/9/2023,109.4935,MCAP Weighted 153 ADRs
2/10/2023,108.3129,MCAP Weighted 153 ADRs
2/13/2023,110.045,MCAP Weighted 153 ADRs
2/14/2023,110.008,MCAP Weighted 153 ADRs
2/15/2023,109.5572,MCAP Weighted 153 ADRs
2/16/2023,109.3711,MCAP Weighted 153 ADRs
2/17/2023,108.4693,MCAP Weighted 153 ADRs
2/20/2023,108.4693,MCAP Weighted 153 ADRs
2/21/2023,106.8491,MCAP Weighted 153 ADRs
2/22/2023,106.3688,MCAP Weighted 153 ADRs
2/23/2023,106.7145,MCAP Weighted 153 ADRs
2/24/2023,104.4282,MCAP Weighted 153 ADRs
2/27/2023,105.178,MCAP Weighted 153 ADRs
2/28/2023,104.7487,MCAP Weighted 153 ADRs
3/1/2023,105.9452,MCAP Weighted 153 ADRs
3/2/2023,106.4915,MCAP Weighted 153 ADRs
3/3/2023,107.7241,MCAP Weighted 153 ADRs
3/6/2023,107.5509,MCAP Weighted 153 ADRs
3/7/2023,105.5564,MCAP Weighted 153 ADRs
3/8/2023,105.924,MCAP Weighted 153 ADRs
3/9/2023,103.485,MCAP Weighted 153 ADRs
3/10/2023,102.2832,MCAP Weighted 153 ADRs
3/13/2023,101.7558,MCAP Weighted 153 ADRs
3/14/2023,102.5511,MCAP Weighted 153 ADRs
3/15/2023,99.8009,MCAP Weighted 153 ADRs
3/16/2023,101.3206,MCAP Weighted 153 ADRs
3/17/2023,100.0345,MCAP Weighted 153 ADRs
3/20/2023,100.8855,MCAP Weighted 153 ADRs
3/21/2023,102.656,MCAP Weighted 153 ADRs
3/22/2023,101.8823,MCAP Weighted 153 ADRs
3/23/2023,102.6143,MCAP Weighted 153 ADRs
3/24/2023,102.3691,MCAP Weighted 153 ADRs
3/27/2023,103.1333,MCAP Weighted 153 ADRs
3/28/2023,105.2315,MCAP Weighted 153 ADRs
3/29/2023,106.8261,MCAP Weighted 153 ADRs
3/30/2023,108.3711,MCAP Weighted 153 ADRs
3/31/2023,108.4558,MCAP Weighted 153 ADRs
4/3/2023,108.5389,MCAP Weighted 153 ADRs
4/4/2023,108.2274,MCAP Weighted 153 ADRs
4/5/2023,107.2873,MCAP Weighted 153 ADRs
4/6/2023,108.1584,MCAP Weighted 153 ADRs
4/7/2023,108.1584,MCAP Weighted 153 ADRs
4/10/2023,107.8628,MCAP Weighted 153 ADRs
4/11/2023,108.6599,MCAP Weighted 153 ADRs
4/12/2023,107.7547,MCAP Weighted 153 ADRs
4/13/2023,109.0369,MCAP Weighted 153 ADRs
4/14/2023,108.7211,MCAP Weighted 153 ADRs
4/17/2023,109.2936,MCAP Weighted 153 ADRs
4/18/2023,108.9759,MCAP Weighted 153 ADRs
4/19/2023,107.8626,MCAP Weighted 153 ADRs
4/20/2023,107.1611,MCAP Weighted 153 ADRs
4/21/2023,106.428,MCAP Weighted 153 ADRs
4/24/2023,105.9281,MCAP Weighted 153 ADRs
4/25/2023,103.9397,MCAP Weighted 153 ADRs
4/26/2023,104.0519,MCAP Weighted 153 ADRs
4/27/2023,105.6548,MCAP Weighted 153 ADRs
4/28/2023,105.9392,MCAP Weighted 153 ADRs
5/1/2023,105.5083,MCAP Weighted 153 ADRs
5/2/2023,103.7646,MCAP Weighted 153 ADRs
5/3/2023,103.7921,MCAP Weighted 153 ADRs
5/4/2023,103.922,MCAP Weighted 153 ADRs
5/5/2023,105.7044,MCAP Weighted 153 ADRs
5/8/2023,105.8963,MCAP Weighted 153 ADRs
5/9/2023,105.4644,MCAP Weighted 153 ADRs
5/10/2023,105.6434,MCAP Weighted 153 ADRs
5/11/2023,106.2413,MCAP Weighted 153 ADRs
5/12/2023,105.4341,MCAP Weighted 153 ADRs
5/15/2023,107.3414,MCAP Weighted 153 ADRs
5/16/2023,106.1541,MCAP Weighted 153 ADRs
5/17/2023,107.0315,MCAP Weighted 153 ADRs
5/18/2023,105.675,MCAP Weighted 153 ADRs
5/19/2023,105.3073,MCAP Weighted 153 ADRs
5/22/2023,105.8285,MCAP Weighted 153 ADRs
5/23/2023,104.37,MCAP Weighted 153 ADRs
5/24/2023,102.9206,MCAP Weighted 153 ADRs
5/25/2023,102.3615,MCAP Weighted 153 ADRs
5/26/2023,103.6489,MCAP Weighted 153 ADRs
5/29/2023,103.6489,MCAP Weighted 153 ADRs
5/30/2023,101.9452,MCAP Weighted 153 ADRs
5/31/2023,100.9773,MCAP Weighted 153 ADRs
6/1/2023,103.3546,MCAP Weighted 153 ADRs
6/2/2023,105.3861,MCAP Weighted 153 ADRs
6/5/2023,104.9735,MCAP Weighted 153 ADRs
6/6/2023,107.0928,MCAP Weighted 153 ADRs
6/7/2023,106.7998,MCAP Weighted 153 ADRs
6/8/2023,107.5251,MCAP Weighted 153 ADRs
6/9/2023,107.9889,MCAP Weighted 153 ADRs
6/12/2023,108.2518,MCAP Weighted 153 ADRs
6/13/2023,109.5966,MCAP Weighted 153 ADRs
6/14/2023,111.0282,MCAP Weighted 153 ADRs
6/15/2023,112.3692,MCAP Weighted 153 ADRs
6/16/2023,111.7534,MCAP Weighted 153 ADRs
6/19/2023,111.7534,MCAP Weighted 153 ADRs
6/20/2023,109.6585,MCAP Weighted 153 ADRs
6/21/2023,109.4714,MCAP Weighted 153 ADRs
6/22/2023,109.1562,MCAP Weighted 153 ADRs
6/23/2023,107.646,MCAP Weighted 153 ADRs
6/26/2023,107.7304,MCAP Weighted 153 ADRs
6/27/2023,109.1125,MCAP Weighted 153 ADRs
6/28/2023,108.5107,MCAP Weighted 153 ADRs
6/29/2023,108.3914,MCAP Weighted 153 ADRs
6/30/2023,109.5019,MCAP Weighted 153 ADRs
7/3/2023,110.4117,MCAP Weighted 153 ADRs
7/4/2023,110.4117,MCAP Weighted 153 ADRs
7/5/2023,109.4619,MCAP Weighted 153 ADRs
7/6/2023,107.2628,MCAP Weighted 153 ADRs
7/7/2023,109.0114,MCAP Weighted 153 ADRs
7/10/2023,109.2476,MCAP Weighted 153 ADRs
7/11/2023,110.2117,MCAP Weighted 153 ADRs
7/12/2023,112.6089,MCAP Weighted 153 ADRs
7/13/2023,114.5554,MCAP Weighted 153 ADRs
7/14/2023,113.1799,MCAP Weighted 153 ADRs
7/17/2023,113.2237,MCAP Weighted 153 ADRs
7/18/2023,112.8612,MCAP Weighted 153 ADRs
7/19/2023,113.2237,MCAP Weighted 153 ADRs
7/20/2023,112.7853,MCAP Weighted 153 ADRs
7/21/2023,113.0107,MCAP Weighted 153 ADRs
7/24/2023,114.421,MCAP Weighted 153 ADRs
7/25/2023,114.9711,MCAP Weighted 153 ADRs
7/26/2023,115.9419,MCAP Weighted 153 ADRs
7/27/2023,114.7611,MCAP Weighted 153 ADRs
7/28/2023,117.6693,MCAP Weighted 153 ADRs
7/31/2023,117.9952,MCAP Weighted 153 ADRs
8/1/2023,116.394,MCAP Weighted 153 ADRs
8/2/2023,113.3966,MCAP Weighted 153 ADRs
8/3/2023,113.9055,MCAP Weighted 153 ADRs
8/4/2023,113.8111,MCAP Weighted 153 ADRs
8/7/2023,113.9758,MCAP Weighted 153 ADRs
8/8/2023,113.3159,MCAP Weighted 153 ADRs
8/9/2023,113.2577,MCAP Weighted 153 ADRs
8/10/2023,113.8281,MCAP Weighted 153 ADRs
8/11/2023,112.3602,MCAP Weighted 153 ADRs
8/14/2023,111.5321,MCAP Weighted 153 ADRs
8/15/2023,110.1832,MCAP Weighted 153 ADRs
8/16/2023,109.2543,MCAP Weighted 153 ADRs
8/17/2023,109.347,MCAP Weighted 153 ADRs
8/18/2023,108.5356,MCAP Weighted 153 ADRs
8/21/2023,109.1433,MCAP Weighted 153 ADRs
8/22/2023,109.2401,MCAP Weighted 153 ADRs
8/23/2023,110.6892,MCAP Weighted 153 ADRs
8/24/2023,109.3894,MCAP Weighted 153 ADRs
8/25/2023,109.8407,MCAP Weighted 153 ADRs
8/28/2023,111.3758,MCAP Weighted 153 ADRs
8/29/2023,113.2818,MCAP Weighted 153 ADRs
8/30/2023,113.1361,MCAP Weighted 153 ADRs
8/31/2023,112.0218,MCAP Weighted 153 ADRs
9/1/2023,113.1942,MCAP Weighted 153 ADRs
9/4/2023,113.1942,MCAP Weighted 153 ADRs
9/5/2023,112.3997,MCAP Weighted 153 ADRs
9/6/2023,112.0145,MCAP Weighted 153 ADRs
9/7/2023,110.4414,MCAP Weighted 153 ADRs
