Date,Value,Group
2023-05-22T00:00:00,-3.548351398,E&R ADR 60
2023-05-23T00:00:00,-3.948544699,E&R ADR 60
2023-05-24T00:00:00,-4.776550196,E&R ADR 60
2023-05-25T00:00:00,-5.121968525,E&R ADR 60
2023-05-26T00:00:00,-4.263005014,E&R ADR 60
2023-05-29T00:00:00,-4.263005014,E&R ADR 60
2023-05-30T00:00:00,-5.370430144,E&R ADR 60
2023-05-31T00:00:00,-6.301745128,E&R ADR 60
2023-06-01T00:00:00,-4.518151306,E&R ADR 60
2023-06-02T00:00:00,-2.722681841,E&R ADR 60
2023-06-05T00:00:00,-2.617901519,E&R ADR 60
2023-06-06T00:00:00,-0.807354345,E&R ADR 60
2023-06-07T00:00:00,-0.876276978,E&R ADR 60
2023-06-08T00:00:00,-0.531170417,E&R ADR 60
2023-06-09T00:00:00,0,E&R ADR 60
2023-06-12T00:00:00,0,E&R ADR 60
2023-06-13T00:00:00,0,E&R ADR 60
2023-06-14T00:00:00,0,E&R ADR 60
2023-06-15T00:00:00,0,E&R ADR 60
2023-06-16T00:00:00,0,E&R ADR 60
2023-06-19T00:00:00,0,E&R ADR 60
2023-06-20T00:00:00,0,E&R ADR 60
2023-06-21T00:00:00,0,E&R ADR 60
2023-06-22T00:00:00,0,E&R ADR 60
2023-06-23T00:00:00,0,E&R ADR 60
2023-06-26T00:00:00,0,E&R ADR 60
2023-06-27T00:00:00,0,E&R ADR 60
2023-06-28T00:00:00,0,E&R ADR 60
2023-06-29T00:00:00,0,E&R ADR 60
2023-06-30T00:00:00,0,E&R ADR 60
2023-07-03T00:00:00,0,E&R ADR 60
2023-07-04T00:00:00,0,E&R ADR 60
2023-07-05T00:00:00,0,E&R ADR 60
2023-07-06T00:00:00,0,E&R ADR 60
2023-07-07T00:00:00,0,E&R ADR 60
2023-07-10T00:00:00,0,E&R ADR 60
2023-07-11T00:00:00,0,E&R ADR 60
2023-07-12T00:00:00,0,E&R ADR 60
2023-07-13T00:00:00,0,E&R ADR 60
2023-07-14T00:00:00,0,E&R ADR 60
2023-07-17T00:00:00,0,E&R ADR 60
2023-07-18T00:00:00,0,E&R ADR 60
2023-07-19T00:00:00,0,E&R ADR 60
2023-07-20T00:00:00,0,E&R ADR 60
2023-07-21T00:00:00,0,E&R ADR 60
2023-07-24T00:00:00,0,E&R ADR 60
2023-07-25T00:00:00,0,E&R ADR 60
2023-07-26T00:00:00,0,E&R ADR 60
2023-07-27T00:00:00,0,E&R ADR 60
2023-07-28T00:00:00,0,E&R ADR 60
2023-07-31T00:00:00,0,E&R ADR 60
2023-08-01T00:00:00,-1.24192404,E&R ADR 60
2023-08-02T00:00:00,-3.452693879,E&R ADR 60
2023-08-03T00:00:00,-3.752248784,E&R ADR 60
2023-08-04T00:00:00,-3.528967296,E&R ADR 60
2023-08-07T00:00:00,-3.238095812,E&R ADR 60
2023-08-08T00:00:00,-3.606445336,E&R ADR 60
2023-08-09T00:00:00,-4.019953632,E&R ADR 60
2023-08-10T00:00:00,-3.467627682,E&R ADR 60
2023-08-11T00:00:00,-4.296780677,E&R ADR 60
2023-08-14T00:00:00,-5.061224418,E&R ADR 60
2023-08-15T00:00:00,-5.965983629,E&R ADR 60
2023-08-16T00:00:00,-6.257397338,E&R ADR 60
2023-08-17T00:00:00,-6.732367525,E&R ADR 60
2023-08-18T00:00:00,-7.048317904,E&R ADR 60
2023-08-21T00:00:00,-6.986656239,E&R ADR 60
2023-08-22T00:00:00,-6.828464009,E&R ADR 60
2023-08-23T00:00:00,-5.381342303,E&R ADR 60
2023-08-24T00:00:00,-6.234021261,E&R ADR 60
2023-08-25T00:00:00,-5.846070901,E&R ADR 60
2023-08-28T00:00:00,-4.829203857,E&R ADR 60
2023-08-29T00:00:00,-3.271642214,E&R ADR 60
2023-08-30T00:00:00,-3.277321098,E&R ADR 60
2023-08-31T00:00:00,-4.674868409,E&R ADR 60
2023-09-01T00:00:00,-4.070106675,E&R ADR 60
2023-09-04T00:00:00,-4.070106675,E&R ADR 60
2023-09-05T00:00:00,-5.399809253,E&R ADR 60
2023-09-06T00:00:00,-5.858004007,E&R ADR 60
2023-09-07T00:00:00,-7.07468399,E&R ADR 60
2023-09-08T00:00:00,-7.042088,E&R ADR 60
2023-09-11T00:00:00,-5.97118068,E&R ADR 60
2023-09-12T00:00:00,-5.526390354,E&R ADR 60
2023-09-13T00:00:00,-5.391566338,E&R ADR 60
2023-09-14T00:00:00,-4.217497996,E&R ADR 60
2023-09-15T00:00:00,-4.55099514,E&R ADR 60
2023-09-18T00:00:00,-4.805890987,E&R ADR 60
2023-09-19T00:00:00,-5.118137981,E&R ADR 60
2023-09-20T00:00:00,-5.222516016,E&R ADR 60
2023-09-21T00:00:00,-6.944603714,E&R ADR 60
2023-09-22T00:00:00,-6.616957836,E&R ADR 60
2023-09-25T00:00:00,-7.222254051,E&R ADR 60
2023-09-26T00:00:00,-8.809357985,E&R ADR 60
2023-09-27T00:00:00,-8.917500634,E&R ADR 60
2023-09-28T00:00:00,-8.49602884,E&R ADR 60
2023-09-29T00:00:00,-8.447388748,E&R ADR 60
2023-10-02T00:00:00,-9.705646374,E&R ADR 60
2023-10-03T00:00:00,-11.21689452,E&R ADR 60
2023-10-04T00:00:00,-11.18574932,E&R ADR 60
2023-10-05T00:00:00,-11.640158,E&R ADR 60
2023-10-06T00:00:00,-11.15101074,E&R ADR 60
2023-10-09T00:00:00,-9.946402347,E&R ADR 60
2023-10-10T00:00:00,-8.055078667,E&R ADR 60
2023-10-11T00:00:00,-7.603162899,E&R ADR 60
2023-10-12T00:00:00,-8.999082663,E&R ADR 60
2023-10-13T00:00:00,-9.231496788,E&R ADR 60
