Date,Group,Portfolio Return
2020-03-31,India Under-served,183.66533519418246
2020-04-30,India Under-served,214.4440723720588
2020-05-31,India Under-served,206.91525953857234
2020-06-30,India Under-served,235.15682613698903
2020-07-31,India Under-served,265.3693188917291
2020-08-31,India Under-served,291.10136771880514
2020-09-30,India Under-served,289.5989272676364
2020-10-31,India Under-served,274.81119948718214
2020-11-30,India Under-served,307.9974757864395
2020-12-31,India Under-served,320.50363865653173
2021-01-31,India Under-served,332.3321467190884
2021-02-28,India Under-served,343.8520416728221
2021-03-31,India Under-served,348.5084437931197
2021-04-30,India Under-served,356.1935321171832
2021-05-31,India Under-served,388.8407618995591
2021-06-30,India Under-served,440.40448675036333
2021-07-31,India Under-served,541.4688184904575
2021-08-31,India Under-served,612.2941035015876
2021-09-30,India Under-served,623.2355538510624
2021-10-31,India Under-served,621.7700332966649
2021-11-30,India Under-served,570.0067622596488
2021-12-31,India Under-served,616.0081162689003
2022-01-31,India Under-served,615.3477128973766
2022-02-28,India Under-served,596.7999894552927
2022-03-31,India Under-served,664.6851731263772
2022-04-30,India Under-served,699.3266748541489
2022-05-31,India Under-served,648.0974363728814
2022-06-30,India Under-served,644.06077533986
2022-07-31,India Under-served,692.7846723357752
2022-08-31,India Under-served,737.6172520056639
2022-09-30,India Under-served,697.9164526416577
2022-10-31,India Under-served,709.578144399765
2022-11-30,India Under-served,755.4559364073423
2022-12-31,India Under-served,726.0212938742986
2023-01-31,India Under-served,698.3294182914749
2023-02-28,India Under-served,689.1983193753082
2023-03-31,India Under-served,685.2104518949013
2023-04-30,India Under-served,727.7062642107526
2023-05-31,India Under-served,718.7902040653903
2023-06-30,India Under-served,781.7424880666895
2023-07-31,India Under-served,832.0885176734855
2023-08-31,India Under-served,869.6916972285073
2023-09-30,India Under-served,902.1806439072365
2023-10-31,India Under-served,882.4087626434671
2023-11-30,India Under-served,925.2633731696565
2023-12-31,India Under-served,926.8621989245074
2024-01-31,India Under-served,961.0715773842013
2024-02-29,India Under-served,928.667933103894
2012-01-31,Nifty 50,100.0
2012-02-29,Nifty 50,103.57647737873494
2012-03-31,Nifty 50,101.85710785096256
2012-04-30,Nifty 50,100.95116422408802
2012-05-31,Nifty 50,94.71534842919475
2012-06-30,Nifty 50,101.53485350926539
2012-07-31,Nifty 50,100.5750722741838
2012-08-31,Nifty 50,101.1424780118179
2012-09-30,Nifty 50,109.692032353342
2012-10-31,Nifty 50,108.08983240449511
2012-11-30,Nifty 50,113.09358174938104
2012-12-31,Nifty 50,113.57924258375485
2013-01-31,Nifty 50,116.07294267373778
2013-02-28,Nifty 50,109.50065312800898
2013-03-31,Nifty 50,109.29965509186573
2013-04-30,Nifty 50,113.55009037875118
2013-05-31,Nifty 50,115.12621336410159
2013-06-30,Nifty 50,112.36150710366222
2013-07-31,Nifty 50,110.43438668022488
2013-08-31,Nifty 50,105.23770064111947
2013-09-30,Nifty 50,110.30552733192195
2013-10-31,Nifty 50,121.14990720222603
2013-11-30,Nifty 50,118.78331864508768
2013-12-31,Nifty 50,121.24318589876373
2014-01-31,Nifty 50,117.11776344483661
2014-02-28,Nifty 50,120.72294032485479
2014-03-31,Nifty 50,128.9401280127718
2014-04-30,Nifty 50,128.79011264468215
2014-05-31,Nifty 50,139.05174049089058
2014-06-30,Nifty 50,146.38710715130043
2014-07-31,Nifty 50,148.5017467792319
2014-08-31,Nifty 50,152.98393652853167
2014-09-30,Nifty 50,153.18491873335924
2014-10-31,Nifty 50,160.05869950751355
2014-11-30,Nifty 50,163.03592753005006
2014-12-31,Nifty 50,159.29900635061435
2015-01-31,Nifty 50,169.4192735809542
2015-02-28,Nifty 50,171.2069566518132
2015-03-31,Nifty 50,163.30518585134058
2015-04-30,Nifty 50,157.35265315944466
2015-05-31,Nifty 50,162.20218830951526
2015-06-30,Nifty 50,160.9491753996003
2015-07-31,Nifty 50,164.11007601016365
2015-08-31,Nifty 50,153.30993152137415
2015-09-30,Nifty 50,152.87911816236593
2015-10-31,Nifty 50,155.12742533053338
2015-11-30,Nifty 50,152.61659124011942
2015-12-31,Nifty 50,152.83007467880503
2016-01-31,Nifty 50,145.467782197502
2016-02-29,Nifty 50,134.38010820639133
2016-03-31,Nifty 50,148.83062657712284
2016-04-30,Nifty 50,150.97315370253602
2016-05-31,Nifty 50,156.94107254569704
2016-06-30,Nifty 50,159.39613175350607
2016-07-31,Nifty 50,166.14201482223848
2016-08-31,Nifty 50,168.98269038713192
2016-09-30,Nifty 50,165.61599941351548
2016-10-31,Nifty 50,165.89583584020411
2016-11-30,Nifty 50,158.1796609809354
2016-12-31,Nifty 50,157.43535397530127
2017-01-31,Nifty 50,164.65724740496577
2017-02-28,Nifty 50,170.77902821021195
2017-03-31,Nifty 50,176.43633832415415
2017-04-30,Nifty 50,178.94236425634253
2017-05-31,Nifty 50,185.04298896315106
2017-06-30,Nifty 50,183.1129837121935
2017-07-31,Nifty 50,193.81023307563575
2017-08-31,Nifty 50,190.74838099642412
2017-09-30,Nifty 50,188.26158780949635
2017-10-31,Nifty 50,198.7761262615002
2017-11-30,Nifty 50,196.6845658604664
2017-12-31,Nifty 50,202.53420342701506
2018-01-31,Nifty 50,212.09287456315914
2018-02-28,Nifty 50,201.80624424923454
2018-03-31,Nifty 50,194.51415123757153
2018-04-30,Nifty 50,206.5471143267853
2018-05-31,Nifty 50,206.48556960936637
2018-06-30,Nifty 50,206.0653342433977
2018-07-31,Nifty 50,218.41659913746284
2018-08-31,Nifty 50,224.6480065794589
2018-09-30,Nifty 50,210.22249078880205
2018-10-31,Nifty 50,199.76276576753162
2018-11-30,Nifty 50,209.18969271661675
2018-12-31,Nifty 50,208.9165878013307
2019-01-31,Nifty 50,208.3088332533396
2019-02-28,Nifty 50,207.56933440593102
2019-03-31,Nifty 50,223.55943351231016
2019-04-30,Nifty 50,225.94910129634619
2019-05-31,Nifty 50,229.30809919433003
2019-06-30,Nifty 50,226.73187379250157
2019-07-31,Nifty 50,213.82959090963874
2019-08-31,Nifty 50,212.007288942254
2019-09-30,Nifty 50,220.6851007274795
2019-10-31,Nifty 50,228.43589448327396
2019-11-30,Nifty 50,231.87086168571187
2019-12-31,Nifty 50,234.03262144402717
2020-01-31,Nifty 50,230.06394586959226
2020-02-29,Nifty 50,215.4403327915149
2020-03-31,Nifty 50,165.35828076185305
2020-04-30,Nifty 50,189.6328821083822
2020-05-31,Nifty 50,184.25540830877011
2020-06-30,Nifty 50,198.1375992986204
2020-07-31,Nifty 50,212.9727724622063
2020-08-31,Nifty 50,219.01281401582585
2020-09-30,Nifty 50,216.31928081161834
2020-10-31,Nifty 50,223.91040951239114
2020-11-30,Nifty 50,249.42733375434935
2020-12-31,Nifty 50,268.9061662001177
2021-01-31,Nifty 50,262.229550250011
2021-02-28,Nifty 50,279.43412127085713
2021-03-31,Nifty 50,282.5411565318944
2021-04-30,Nifty 50,281.39489039745575
2021-05-31,Nifty 50,299.69860764707374
2021-06-30,Nifty 50,302.36617681933507
2021-07-31,Nifty 50,303.1652935478714
2021-08-31,Nifty 50,329.49768234621956
2021-09-30,Nifty 50,338.84379082176457
2021-10-31,Nifty 50,339.87273780561355
2021-11-30,Nifty 50,326.63201689776446
2021-12-31,Nifty 50,330.8785870065548
2022-01-31,Nifty 50,325.6732171368429
2022-02-28,Nifty 50,315.41930528740545
2022-03-31,Nifty 50,328.0190612771676
2022-04-30,Nifty 50,330.3242260146566
2022-05-31,Nifty 50,320.3194051430643
2022-06-30,Nifty 50,304.7848927643835
2022-07-31,Nifty 50,331.4000340301379
2022-08-31,Nifty 50,343.0089096538199
2022-09-30,Nifty 50,330.16584858829526
2022-10-31,Nifty 50,347.89350268516114
2022-11-30,Nifty 50,362.30488703216633
2022-12-31,Nifty 50,351.57867613613206
2023-01-31,Nifty 50,341.13252290071597
2023-02-28,Nifty 50,334.21413129904624
2023-03-31,Nifty 50,335.29187075751815
2023-04-30,Nifty 50,348.913299078632
2023-05-31,Nifty 50,357.97944371292465
2023-06-30,Nifty 50,380.2538303389478
2023-07-31,Nifty 50,391.44502270812643
2023-08-31,Nifty 50,381.5369284790318
2023-09-30,Nifty 50,389.1661611006026
2023-10-31,Nifty 50,378.084948511008
2023-11-30,Nifty 50,398.2380120871444
2023-12-31,Nifty 50,430.63351694695194
2024-01-31,Nifty 50,430.5205647226723
2024-02-29,Nifty 50,453.46860416975164
2012-01-31,S&P BSE 500,100.0
2012-02-29,S&P BSE 500,104.70232742344206
2012-03-31,S&P BSE 500,103.21133066245679
2012-04-30,S&P BSE 500,102.27810257494912
2012-05-31,S&P BSE 500,95.88857452750409
2012-06-30,S&P BSE 500,102.03319127974378
2012-07-31,S&P BSE 500,100.86100673206494
2012-08-31,S&P BSE 500,101.2677671409549
2012-09-30,S&P BSE 500,110.03464487580442
2012-10-31,S&P BSE 500,108.6949617617598
2012-11-30,S&P BSE 500,114.09522529718906
2012-12-31,S&P BSE 500,115.76135497619453
2013-01-31,S&P BSE 500,117.04652851994862
2013-02-28,S&P BSE 500,109.38083554127597
2013-03-31,S&P BSE 500,108.17872416753305
2013-04-30,S&P BSE 500,112.76378733403354
2013-05-31,S&P BSE 500,113.62861125919
2013-06-30,S&P BSE 500,109.38648499395711
2013-07-31,S&P BSE 500,106.66100704339773
2013-08-31,S&P BSE 500,101.9032539256251
2013-09-30,S&P BSE 500,107.1862532041128
2013-10-31,S&P BSE 500,116.90727725151714
2013-11-30,S&P BSE 500,116.01542761538619
2013-12-31,S&P BSE 500,119.5292328402644
2014-01-31,S&P BSE 500,114.50091689661723
2014-02-28,S&P BSE 500,117.71850769589454
2014-03-31,S&P BSE 500,126.65853343828144
2014-04-30,S&P BSE 500,127.37448672928343
2014-05-31,S&P BSE 500,140.56457851694879
2014-06-30,S&P BSE 500,149.50185589872504
2014-07-31,S&P BSE 500,150.1152029979931
2014-08-31,S&P BSE 500,154.1548651713115
2014-09-30,S&P BSE 500,155.33330992486805
2014-10-31,S&P BSE 500,161.771087359745
2014-11-30,S&P BSE 500,167.28724092577235
2014-12-31,S&P BSE 500,163.70610034800472
2015-01-31,S&P BSE 500,173.24328825872502
2015-02-28,S&P BSE 500,174.8939964108855
2015-03-31,S&P BSE 500,168.7009776433398
2015-04-30,S&P BSE 500,163.3275871334633
2015-05-31,S&P BSE 500,168.3194107203633
2015-06-30,S&P BSE 500,166.48364486757796
2015-07-31,S&P BSE 500,171.52066396083183
2015-08-31,S&P BSE 500,160.87771075430118
2015-09-30,S&P BSE 500,160.2958174734291
2015-10-31,S&P BSE 500,162.94205034348306
2015-11-30,S&P BSE 500,161.5571717000655
2015-12-31,S&P BSE 500,162.37160858433788
2016-01-31,S&P BSE 500,152.90206148942676
2016-02-29,S&P BSE 500,140.5647312484087
2016-03-31,S&P BSE 500,155.51439764339383
2016-04-30,S&P BSE 500,158.94468269954328
2016-05-31,S&P BSE 500,164.3073849997064
2016-06-30,S&P BSE 500,168.40629017554224
2016-07-31,S&P BSE 500,176.90352117402867
2016-08-31,S&P BSE 500,180.70437959561676
2016-09-30,S&P BSE 500,178.65469796805667
2016-10-31,S&P BSE 500,181.3762060401028
2016-11-30,S&P BSE 500,170.93541150860494
2016-12-31,S&P BSE 500,168.5130189657398
2017-01-31,S&P BSE 500,178.03310578695675
2017-02-28,S&P BSE 500,185.9272198166042
2017-03-31,S&P BSE 500,192.87375311041805
2017-04-30,S&P BSE 500,198.17721252315906
2017-05-31,S&P BSE 500,201.53497085302226
2017-06-30,S&P BSE 500,201.2189070808932
2017-07-31,S&P BSE 500,212.19380364266314
2017-08-31,S&P BSE 500,210.13099090769882
2017-09-30,S&P BSE 500,207.81883894275057
2017-10-31,S&P BSE 500,221.17704007299736
2017-11-30,S&P BSE 500,221.29934298338537
2017-12-31,S&P BSE 500,229.06229821006872
2018-01-31,S&P BSE 500,234.33002870468087
2018-02-28,S&P BSE 500,224.0005435260332
2018-03-31,S&P BSE 500,215.6796670670554
2018-04-30,S&P BSE 500,229.7605397159185
2018-05-31,S&P BSE 500,225.45413176019315
2018-06-30,S&P BSE 500,221.83313966583304
2018-07-31,S&P BSE 500,233.83852655161186
2018-08-31,S&P BSE 500,241.9522056936199
2018-09-30,S&P BSE 500,220.57117462845244
2018-10-31,S&P BSE 500,211.9568320929748
2018-11-30,S&P BSE 500,220.3132849688122
2018-12-31,S&P BSE 500,222.01407476799426
2019-01-31,S&P BSE 500,215.03028558673873
2019-02-28,S&P BSE 500,216.76787330917347
2019-03-31,S&P BSE 500,233.68217419367707
2019-04-30,S&P BSE 500,234.20787841065743
2019-05-31,S&P BSE 500,236.93946388167274
2019-06-30,S&P BSE 500,233.4856648562301
2019-07-31,S&P BSE 500,218.71189480637386
2019-08-31,S&P BSE 500,217.33694083046566
2019-09-30,S&P BSE 500,226.13099696171145
2019-10-31,S&P BSE 500,234.94276499320472
2019-11-30,S&P BSE 500,237.6993912877308
2019-12-31,S&P BSE 500,239.26184586195473
2020-01-31,S&P BSE 500,238.95356920746855
2020-02-29,S&P BSE 500,223.34597078741507
2020-03-31,S&P BSE 500,169.45647710310982
2020-04-30,S&P BSE 500,194.234201741069
2020-05-31,S&P BSE 500,189.55966354778647
2020-06-30,S&P BSE 500,205.18405759442348
2020-07-31,S&P BSE 500,219.04872418718557
2020-08-31,S&P BSE 500,227.35219432393095
2020-09-30,S&P BSE 500,226.75671174127498
2020-10-31,S&P BSE 500,232.314701872492
2020-11-30,S&P BSE 500,259.13447375182824
2020-12-31,S&P BSE 500,279.42027476924824
2021-01-31,S&P BSE 500,274.4563930979295
2021-02-28,S&P BSE 500,295.77543279996894
2021-03-31,S&P BSE 500,299.29794130105864
2021-04-30,S&P BSE 500,300.6350286938763
2021-05-31,S&P BSE 500,321.4869963707086
2021-06-30,S&P BSE 500,327.7152860921941
2021-07-31,S&P BSE 500,332.1522420401394
2021-08-31,S&P BSE 500,353.84231318690183
2021-09-30,S&P BSE 500,365.49712865862523
2021-10-31,S&P BSE 500,366.29950332552175
2021-11-30,S&P BSE 500,363.4581352407785
2021-12-31,S&P BSE 500,363.56501676243596
2022-01-31,S&P BSE 500,362.10364141063314
2022-02-28,S&P BSE 500,347.2371898365523
2022-03-31,S&P BSE 500,361.793990518294
2022-04-30,S&P BSE 500,359.60505762230247
2022-05-31,S&P BSE 500,343.5116066169564
2022-06-30,S&P BSE 500,325.5997959659622
2022-07-31,S&P BSE 500,356.67329840975617
2022-08-31,S&P BSE 500,372.8870675070837
2022-09-30,S&P BSE 500,360.9916159664927
2022-10-31,S&P BSE 500,375.4525285690195
2022-11-30,S&P BSE 500,387.93033158486213
2022-12-31,S&P BSE 500,375.7003409447858
2023-01-31,S&P BSE 500,363.0681705045102
2023-02-28,S&P BSE 500,352.4766730677588
2023-03-31,S&P BSE 500,353.62519108732744
2023-04-30,S&P BSE 500,369.6476422206048
2023-05-31,S&P BSE 500,382.63068930766497
2023-06-30,S&P BSE 500,398.1892748556301
2023-07-31,S&P BSE 500,413.31086784383587
2023-08-31,S&P BSE 500,409.9479181405758
2023-09-30,S&P BSE 500,418.48301572215286
2023-10-31,S&P BSE 500,406.22890041713435
2023-11-30,S&P BSE 500,434.2813212955123
2023-12-31,S&P BSE 500,469.061320935897
2024-01-31,S&P BSE 500,477.96409090593755
2024-02-29,S&P BSE 500,485.1964557749729
2012-01-31,S&P BSE Midcap,100.0
2012-02-29,S&P BSE Midcap,108.7729277692003
2012-03-31,S&P BSE Midcap,108.07772875898365
2012-04-30,S&P BSE Midcap,107.56424885455151
2012-05-31,S&P BSE Midcap,100.25920942739492
2012-06-30,S&P BSE Midcap,104.80303829465878
2012-07-31,S&P BSE Midcap,102.39419588814442
2012-08-31,S&P BSE Midcap,102.16530135899997
2012-09-30,S&P BSE Midcap,112.52771769191354
2012-10-31,S&P BSE Midcap,111.82434387533515
2012-11-30,S&P BSE Midcap,117.5467070794543
2012-12-31,S&P BSE Midcap,121.13851183630318
2013-01-31,S&P BSE Midcap,118.71996184953042
2013-02-28,S&P BSE Midcap,107.34540252208696
2013-03-31,S&P BSE Midcap,104.60445866376477
2013-04-30,S&P BSE Midcap,108.04434831293987
2013-05-31,S&P BSE Midcap,108.8180594940314
2013-06-30,S&P BSE Midcap,101.5804622162978
2013-07-31,S&P BSE Midcap,94.40366503102963
2013-08-31,S&P BSE Midcap,90.26346713756192
2013-09-30,S&P BSE Midcap,95.4749050481638
2013-10-31,S&P BSE Midcap,104.01331811726521
2013-11-30,S&P BSE Midcap,107.72059198795077
2013-12-31,S&P BSE Midcap,114.2013386219486
2014-01-31,S&P BSE Midcap,107.43055673767316
2014-02-28,S&P BSE Midcap,110.70763151694841
2014-03-31,S&P BSE Midcap,120.62707563039991
2014-04-30,S&P BSE Midcap,124.72469644669009
2014-05-31,S&P BSE Midcap,144.20389319367555
2014-06-30,S&P BSE Midcap,159.73142364060828
2014-07-31,S&P BSE Midcap,156.48262007330084
2014-08-31,S&P BSE Midcap,158.36810463792898
2014-09-30,S&P BSE Midcap,162.3107447375209
2014-10-31,S&P BSE Midcap,167.49152712120463
2014-11-30,S&P BSE Midcap,174.91714488402764
2014-12-31,S&P BSE Midcap,176.653779925514
2015-01-31,S&P BSE Midcap,182.88723874360738
2015-02-28,S&P BSE Midcap,184.11788744193413
2015-03-31,S&P BSE Midcap,180.39443426673577
2015-04-30,S&P BSE Midcap,177.39819813109682
2015-05-31,S&P BSE Midcap,182.50404477959256
2015-06-30,S&P BSE Midcap,181.88923140404626
2015-07-31,S&P BSE Midcap,191.98903207187277
2015-08-31,S&P BSE Midcap,182.81622020748242
2015-09-30,S&P BSE Midcap,183.91947819272818
2015-10-31,S&P BSE Midcap,186.90668800544412
2015-11-30,S&P BSE Midcap,187.076485548723
2015-12-31,S&P BSE Midcap,189.77604446285036
2016-01-31,S&P BSE Midcap,177.41471803978484
2016-02-29,S&P BSE Midcap,163.0720234192284
2016-03-31,S&P BSE Midcap,180.84966871410984
2016-04-30,S&P BSE Midcap,188.52512900172195
2016-05-31,S&P BSE Midcap,193.57255994617992
2016-06-30,S&P BSE Midcap,199.55413246747798
2016-07-31,S&P BSE Midcap,215.628523228148
2016-08-31,S&P BSE Midcap,225.1019296355752
2016-09-30,S&P BSE Midcap,224.23965795222045
2016-10-31,S&P BSE Midcap,229.4584191771153
2016-11-30,S&P BSE Midcap,212.86203307698366
2016-12-31,S&P BSE Midcap,204.90386091461798
2017-01-31,S&P BSE Midcap,218.97355111821713
2017-02-28,S&P BSE Midcap,230.80572918349256
2017-03-31,S&P BSE Midcap,240.07783096742284
2017-04-30,S&P BSE Midcap,252.0300765049636
2017-05-31,S&P BSE Midcap,249.08101575594597
2017-06-30,S&P BSE Midcap,249.40783754300483
2017-07-31,S&P BSE Midcap,262.09734826780004
2017-08-31,S&P BSE Midcap,264.6557214670378
2017-09-30,S&P BSE Midcap,262.8880902577194
2017-10-31,S&P BSE Midcap,282.5072806723353
2017-11-30,S&P BSE Midcap,288.118262184168
2017-12-31,S&P BSE Midcap,302.672139230967
2018-01-31,S&P BSE Midcap,295.72355529301547
2018-02-28,S&P BSE Midcap,282.0748675496929
2018-03-31,S&P BSE Midcap,271.8563618018096
2018-04-30,S&P BSE Midcap,289.72920959468075
2018-05-31,S&P BSE Midcap,272.72868163285943
2018-06-30,S&P BSE Midcap,263.1418498591093
2018-07-31,S&P BSE Midcap,272.7223802168158
2018-08-31,S&P BSE Midcap,287.50327846367225
2018-09-30,S&P BSE Midcap,251.42973926609918
2018-10-31,S&P BSE Midcap,248.86472396091895
2018-11-30,S&P BSE Midcap,256.1328064451138
2018-12-31,S&P BSE Midcap,262.9298158305819
2019-01-31,S&P BSE Midcap,246.9301905826127
2019-02-28,S&P BSE Midcap,243.85373912051412
2019-03-31,S&P BSE Midcap,263.6309757261442
2019-04-30,S&P BSE Midcap,253.57221925138262
2019-05-31,S&P BSE Midcap,257.1006693415898
2019-06-30,S&P BSE Midcap,252.19851153357166
2019-07-31,S&P BSE Midcap,232.35826076750539
2019-08-31,S&P BSE Midcap,229.36372771397384
2019-09-30,S&P BSE Midcap,240.20522168050377
2019-10-31,S&P BSE Midcap,253.15496364521968
2019-11-30,S&P BSE Midcap,256.9078801286299
2019-12-31,S&P BSE Midcap,254.9687484163874
2020-01-31,S&P BSE Midcap,263.331062562905
2020-02-29,S&P BSE Midcap,248.6506462828476
2020-03-31,S&P BSE Midcap,180.01481681188517
2020-04-30,S&P BSE Midcap,204.59917907249314
2020-05-31,S&P BSE Midcap,201.70001873943846
2020-06-30,S&P BSE Midcap,222.3424221577899
2020-07-31,S&P BSE Midcap,234.32924024986477
2020-08-31,S&P BSE Midcap,249.68918714801202
2020-09-30,S&P BSE Midcap,250.43854413250548
2020-10-31,S&P BSE Midcap,253.83824099496093
2020-11-30,S&P BSE Midcap,286.9989952026201
2020-12-31,S&P BSE Midcap,305.55767490716244
2021-01-31,S&P BSE Midcap,307.9517004993424
2021-02-28,S&P BSE Midcap,340.25324862042504
2021-03-31,S&P BSE Midcap,343.70471920343806
2021-04-30,S&P BSE Midcap,345.93388627617406
2021-05-31,S&P BSE Midcap,370.563720841296
2021-06-30,S&P BSE Midcap,383.8062230733849
2021-07-31,S&P BSE Midcap,393.1948158204163
2021-08-31,S&P BSE Midcap,406.2440179271593
2021-09-30,S&P BSE Midcap,430.08140742025444
2021-10-31,S&P BSE Midcap,430.5008770209107
2021-11-30,S&P BSE Midcap,430.7611083832936
2021-12-31,S&P BSE Midcap,425.26150858823985
2022-01-31,S&P BSE Midcap,419.1803054575031
2022-02-28,S&P BSE Midcap,397.76572372992655
2022-03-31,S&P BSE Midcap,410.57904865863844
2022-04-30,S&P BSE Midcap,415.8598020967353
2022-05-31,S&P BSE Midcap,394.15876151782936
2022-06-30,S&P BSE Midcap,369.79477835133633
2022-07-31,S&P BSE Midcap,409.60709846307446
2022-08-31,S&P BSE Midcap,432.4093532552199
2022-09-30,S&P BSE Midcap,423.2835464325015
2022-10-31,S&P BSE Midcap,431.8854846111637
2022-11-30,S&P BSE Midcap,441.96552955103675
2022-12-31,S&P BSE Midcap,431.1272714037723
2023-01-31,S&P BSE Midcap,419.68646214561204
2023-02-28,S&P BSE Midcap,411.4304204695512
2023-03-31,S&P BSE Midcap,409.85728155530006
2023-04-30,S&P BSE Midcap,434.1575693040215
2023-05-31,S&P BSE Midcap,461.5366929767465
2023-06-30,S&P BSE Midcap,490.0829401525139
2023-07-31,S&P BSE Midcap,518.0739819489564
2023-08-31,S&P BSE Midcap,531.3725155456402
2023-09-30,S&P BSE Midcap,550.7895498569366
2023-10-31,S&P BSE Midcap,532.1303880631328
2023-11-30,S&P BSE Midcap,583.4157057705846
2023-12-31,S&P BSE Midcap,627.4029667732437
2024-01-31,S&P BSE Midcap,660.362416357406
2024-02-29,S&P BSE Midcap,670.1122332235432
2012-01-31,S&P BSE Smallcap,100.0
2012-02-29,S&P BSE Smallcap,106.13773150159973
2012-03-31,S&P BSE Smallcap,102.56958519408127
2012-04-30,S&P BSE Smallcap,104.66201475744687
2012-05-31,S&P BSE Smallcap,97.02473968101276
2012-06-30,S&P BSE Smallcap,101.2447201880973
2012-07-31,S&P BSE Smallcap,99.76157690450069
2012-08-31,S&P BSE Smallcap,98.94465675354719
2012-09-30,S&P BSE Smallcap,108.58060124167578
2012-10-31,S&P BSE Smallcap,108.13624619343568
2012-11-30,S&P BSE Smallcap,112.56865687355365
2012-12-31,S&P BSE Smallcap,114.18222888775989
2013-01-31,S&P BSE Smallcap,109.44981664974786
2013-02-28,S&P BSE Smallcap,96.02246530473624
2013-03-31,S&P BSE Smallcap,89.80938530086387
2013-04-30,S&P BSE Smallcap,93.1536052267868
