Annualized Excess Return %,Annualized Excess Volatility %,Tracking Error,Information Ratio,Alpha,Beta,Max Excess Drawdown,Group
2.4633333333333334,2.676666666666667,6.41,0.48666666666666664,0.07333333333333335,1.0933333333333335,-3.6799999999999997,S&P BSE MidCap
4.116666666666667,5.52,10.183333333333334,0.36999999999999994,0.10000000000000002,1.1933333333333334,-7.760000000000001,S&P BSE SmallCap
8.06,3.4499999999999997,12.723333333333334,0.5266666666666667,0.7033333333333333,0.9033333333333333,-0.7133333333333333,Minerva India Under-served
-0.8033333333333333,-0.48,3.2733333333333334,-0.31,-0.006666666666666667,0.9433333333333334,0.5499999999999999,Nifty 50
