Annualized Excess Return %,Annualized Excess Volatility %,Tracking Error,Information Ratio,Alpha,Beta,Max Excess Dd,Statistical Factors,Rank_nr
-0.2474074074074074,0.7396296296296296,3.813333333333333,0.014074074074074074,-0.015555555555555555,1.01,-1.9325925925925926,C,
9.172962962962963,3.0018518518518515,7.051111111111111,1.3362962962962965,0.5892592592592591,1.1137037037037036,-2.6474074074074077,G,
0.8933333333333334,6.571111111111112,11.134444444444444,-0.12518518518518518,-0.23444444444444443,1.2103703703703703,-6.102222222222222,V,
3.714074074074074,4.004074074074073,6.9077777777777785,0.4574074074074074,0.10074074074074071,1.1555555555555554,-3.407777777777778,VCG,
5.4437037037037035,3.7107407407407407,6.412592592592592,0.767037037037037,0.22185185185185188,1.1577777777777778,-3.735925925925926,VG,
