Date,Group,Portfolio Return
2023-06-30,S&P BSE Midcap,186.10905047916327
2023-07-31,S&P BSE Midcap,196.73865168306833
2023-08-31,S&P BSE Midcap,201.7887712805264
2023-09-30,S&P BSE Midcap,209.16239219798194
2023-10-31,S&P BSE Midcap,202.07657345248307
2023-11-30,S&P BSE Midcap,221.55217849820406
2023-12-31,S&P BSE Midcap,238.25634570679205
2024-01-31,S&P BSE Midcap,250.77270031508624
2024-02-29,S&P BSE Midcap,254.47519434341913
2020-01-31,S&P BSE Smallcap,100.00000000000001
2020-02-29,S&P BSE Smallcap,93.46221287696362
2020-03-31,S&P BSE Smallcap,65.50958684384686
2020-04-30,S&P BSE Smallcap,75.6876893250366
2020-05-31,S&P BSE Smallcap,74.26117876263754
2020-06-30,S&P BSE Smallcap,84.40676140220927
2020-07-31,S&P BSE Smallcap,88.77689874374555
2020-08-31,S&P BSE Smallcap,97.73806306814662
2020-09-30,S&P BSE Smallcap,101.35942557039925
2020-10-31,S&P BSE Smallcap,101.50068585851224
2020-11-30,S&P BSE Smallcap,115.01735751805299
2020-12-31,S&P BSE Smallcap,123.38532421358731
2021-01-31,S&P BSE Smallcap,122.63600387895244
2021-02-28,S&P BSE Smallcap,137.4107237739471
2021-03-31,S&P BSE Smallcap,140.7784722324965
2021-04-30,S&P BSE Smallcap,147.73772222319312
2021-05-31,S&P BSE Smallcap,160.86749622521612
2021-06-30,S&P BSE Smallcap,172.02235349113138
2021-07-31,S&P BSE Smallcap,182.6199416583758
2021-08-31,S&P BSE Smallcap,183.52886151451492
2021-09-30,S&P BSE Smallcap,191.44952668337092
2021-10-31,S&P BSE Smallcap,190.77499526735872
2021-11-30,S&P BSE Smallcap,190.46486353078717
2021-12-31,S&P BSE Smallcap,200.83065400225902
2022-01-31,S&P BSE Smallcap,199.25558834663755
2022-02-28,S&P BSE Smallcap,181.7725845502152
2022-03-31,S&P BSE Smallcap,192.3624689103581
2022-04-30,S&P BSE Smallcap,195.06407156942515
2022-05-31,S&P BSE Smallcap,179.78512345289178
2022-06-30,S&P BSE Smallcap,168.98341687737866
2022-07-31,S&P BSE Smallcap,184.4590522232335
2022-08-31,S&P BSE Smallcap,195.32968453875355
2022-09-30,S&P BSE Smallcap,193.9800080842196
2022-10-31,S&P BSE Smallcap,196.46624340574004
2022-11-30,S&P BSE Smallcap,201.2523213709153
2022-12-31,S&P BSE Smallcap,197.2107231862607
2023-01-31,S&P BSE Smallcap,192.29592935394885
2023-02-28,S&P BSE Smallcap,186.40042649322166
2023-03-31,S&P BSE Smallcap,183.78158924779373
2023-04-30,S&P BSE Smallcap,197.14445631776647
2023-05-31,S&P BSE Smallcap,209.62744643796057
2023-06-30,S&P BSE Smallcap,222.26771820250153
2023-07-31,S&P BSE Smallcap,238.6311388659932
2023-08-31,S&P BSE Smallcap,253.2299651355742
2023-09-30,S&P BSE Smallcap,256.08353169596285
2023-10-31,S&P BSE Smallcap,251.69894105828487
2023-11-30,S&P BSE Smallcap,275.2367063621048
2023-12-31,S&P BSE Smallcap,290.93179960327325
2024-01-31,S&P BSE Smallcap,311.71737580117116
2024-02-29,S&P BSE Smallcap,308.32576580544855
