Date,Group,Portfolio Return
2017-01-31,Nifty 50,113.19155686405543
2017-02-28,Nifty 50,117.3998981976262
2017-03-31,Nifty 50,121.2889449875616
2017-04-30,Nifty 50,123.01168104246754
2017-05-31,Nifty 50,127.20547888185831
2017-06-30,Nifty 50,125.87872101025128
2017-07-31,Nifty 50,133.232410742675
2017-08-31,Nifty 50,131.12757898339615
2017-09-30,Nifty 50,129.41806423768327
2017-10-31,Nifty 50,136.64615164863193
2017-11-30,Nifty 50,135.20833471801146
2017-12-31,Nifty 50,139.22959459987766
2018-01-31,Nifty 50,145.8005830288937
2018-02-28,Nifty 50,138.7291682052605
2018-03-31,Nifty 50,133.71631044287122
2018-04-30,Nifty 50,141.98821980138237
2018-05-31,Nifty 50,141.9459116583082
2018-06-30,Nifty 50,141.65702613354085
2018-07-31,Nifty 50,150.14774807037207
2018-08-31,Nifty 50,154.43145085861946
2018-09-30,Nifty 50,144.51481119261337
2018-10-31,Nifty 50,137.32440458624245
2018-11-30,Nifty 50,143.80482712838733
2018-12-31,Nifty 50,143.61708458418929
2019-01-31,Nifty 50,143.199291352719
2019-02-28,Nifty 50,142.69093215713812
2019-03-31,Nifty 50,153.68312497456165
2019-04-30,Nifty 50,155.32587208181567
2019-05-31,Nifty 50,157.63497300247406
2019-06-30,Nifty 50,155.86397920377112
2019-07-31,Nifty 50,146.99446687055539
2019-08-31,Nifty 50,145.74174826863802
2019-09-30,Nifty 50,151.7072009992252
2019-10-31,Nifty 50,157.03538682752853
2019-11-30,Nifty 50,159.39671189246576
2019-12-31,Nifty 50,160.88278648964376
2020-01-31,Nifty 50,158.1545703070071
2020-02-29,Nifty 50,148.10175114858833
2020-03-31,Nifty 50,113.67347344125015
2020-04-30,Nifty 50,130.36074328191594
2020-05-31,Nifty 50,126.66406645191447
2020-06-30,Nifty 50,136.20720430700484
2020-07-31,Nifty 50,146.40545778930803
2020-08-31,Nifty 50,150.55760850087862
2020-09-30,Nifty 50,148.70597292665195
2020-10-31,Nifty 50,153.9243990180502
2020-11-30,Nifty 50,171.4656881313425
2020-12-31,Nifty 50,184.85616686932303
2021-01-31,Nifty 50,180.2664110833705
2021-02-28,Nifty 50,192.09347736632753
2021-03-31,Nifty 50,194.22936973651494
2021-04-30,Nifty 50,193.44138347789283
2021-05-31,Nifty 50,206.02404403208138
2021-06-30,Nifty 50,207.8578309586185
2021-07-31,Nifty 50,208.40717371786357
2021-08-31,Nifty 50,226.5090436993531
2021-09-30,Nifty 50,232.9339085968297
2021-10-31,Nifty 50,233.64124527874316
2021-11-30,Nifty 50,224.53907797555837
2021-12-31,Nifty 50,227.45832926587144
2022-01-31,Nifty 50,223.87996312109541
2022-02-28,Nifty 50,216.83104019497583
2022-03-31,Nifty 50,225.4925842148437
2022-04-30,Nifty 50,227.07724076398887
2022-05-31,Nifty 50,220.19955230235502
2022-06-30,Nifty 50,209.5205468593563
2022-07-31,Nifty 50,227.8167914735891
2022-08-31,Nifty 50,235.7971672298652
2022-09-30,Nifty 50,226.96836619123553
2022-10-31,Nifty 50,239.15501936561128
2022-11-30,Nifty 50,249.0619445481502
2022-12-31,Nifty 50,241.68834557386234
2023-01-31,Nifty 50,234.50726872123437
2023-02-28,Nifty 50,229.7513072999785
2023-03-31,Nifty 50,230.4921857558064
2023-04-30,Nifty 50,239.85606558908796
2023-05-31,Nifty 50,246.08847285984945
2023-06-30,Nifty 50,261.40072021079976
2023-07-31,Nifty 50,269.0939648592844
2023-08-31,Nifty 50,262.28276991328437
2023-09-30,Nifty 50,267.5273900665033
2023-10-31,Nifty 50,259.9097496363016
2023-11-30,Nifty 50,273.7637200974547
2023-12-31,Nifty 50,296.03360307114576
2024-01-31,Nifty 50,295.95595548308654
2024-02-29,Nifty 50,311.7312970057357
2016-01-31,S&P BSE 500,100.0
2016-02-29,S&P BSE 500,91.93122046829224
2016-03-31,S&P BSE 500,101.70850289951632
2016-04-30,S&P BSE 500,103.95195535707958
2016-05-31,S&P BSE 500,107.45923462324824
2016-06-30,S&P BSE 500,110.13997361126985
2016-07-31,S&P BSE 500,115.69727670824217
2016-08-31,S&P BSE 500,118.1830891195097
2016-09-30,S&P BSE 500,116.84256983049946
2016-10-31,S&P BSE 500,118.62247262941254
2016-11-30,S&P BSE 500,111.79405290125875
2016-12-31,S&P BSE 500,110.20977567224791
2017-01-31,S&P BSE 500,116.43604020294246
2017-02-28,S&P BSE 500,121.5988967090945
2017-03-31,S&P BSE 500,126.1420226984679
2017-04-30,S&P BSE 500,129.61055632128483
2017-05-31,S&P BSE 500,131.80657532662403
2017-06-30,S&P BSE 500,131.599865378406
2017-07-31,S&P BSE 500,138.77759500144896
2017-08-31,S&P BSE 500,137.4284877919906
2017-09-30,S&P BSE 500,135.9163093802508
2017-10-31,S&P BSE 500,144.65275217253486
2017-11-30,S&P BSE 500,144.7327399171059
2017-12-31,S&P BSE 500,149.80981680610532
2018-01-31,S&P BSE 500,153.25498323702124
2018-02-28,S&P BSE 500,146.4993613192867
2018-03-31,S&P BSE 500,141.05739645764666
2018-04-30,S&P BSE 500,150.26647612060256
2018-05-31,S&P BSE 500,147.4500275300627
2018-06-30,S&P BSE 500,145.08185011042045
2018-07-31,S&P BSE 500,152.93353423346872
2018-08-31,S&P BSE 500,158.23998926943898
2018-09-30,S&P BSE 500,144.25650804172122
2018-10-31,S&P BSE 500,138.62261242804217
2018-11-30,S&P BSE 500,144.08784474370674
2018-12-31,S&P BSE 500,145.20018409519392
2019-01-31,S&P BSE 500,140.63269225549857
2019-02-28,S&P BSE 500,141.7690979425827
2019-03-31,S&P BSE 500,152.83127769329408
2019-04-30,S&P BSE 500,153.17509530560056
2019-05-31,S&P BSE 500,154.96158885866768
2019-06-30,S&P BSE 500,152.70275794965374
2019-07-31,S&P BSE 500,143.04051408848918
2019-08-31,S&P BSE 500,142.1412757377994
2019-09-30,S&P BSE 500,147.89270645467948
2019-10-31,S&P BSE 500,153.65572099199665
2019-11-30,S&P BSE 500,155.4585915796615
2019-12-31,S&P BSE 500,156.48045783771187
2020-01-31,S&P BSE 500,156.2788407689273
2020-02-29,S&P BSE 500,146.07126196454814
2020-03-31,S&P BSE 500,110.82680995431039
2020-04-30,S&P BSE 500,127.03177435871287
2020-05-31,S&P BSE 500,123.97456365288745
2020-06-30,S&P BSE 500,134.19312702243198
2020-07-31,S&P BSE 500,143.2608050234384
2020-08-31,S&P BSE 500,148.69138591676375
2020-09-30,S&P BSE 500,148.30193231695264
2020-10-31,S&P BSE 500,151.9369324451892
2020-11-30,S&P BSE 500,169.47742314759276
2020-12-31,S&P BSE 500,182.74460922724072
2021-01-31,S&P BSE 500,179.49816400409244
2021-02-28,S&P BSE 500,193.44110204846513
2021-03-31,S&P BSE 500,195.74486987656164
2021-04-30,S&P BSE 500,196.6193429737802
2021-05-31,S&P BSE 500,210.25680964604888
2021-06-30,S&P BSE 500,214.3301947010412
2021-07-31,S&P BSE 500,217.23202343031056
2021-08-31,S&P BSE 500,231.41762101838646
2021-09-30,S&P BSE 500,239.04002673234035
2021-10-31,S&P BSE 500,239.56479053152043
2021-11-30,S&P BSE 500,237.70649767590726
2021-12-31,S&P BSE 500,237.77639962530958
2022-01-31,S&P BSE 500,236.82064053510018
2022-02-28,S&P BSE 500,227.09778171340346
2022-03-31,S&P BSE 500,236.6181246963189
2022-04-30,S&P BSE 500,235.1865332091479
2022-05-31,S&P BSE 500,224.66120029435336
2022-06-30,S&P BSE 500,212.94663577081826
2022-07-31,S&P BSE 500,233.2691233429971
2022-08-31,S&P BSE 500,243.87314590449063
2022-09-30,S&P BSE 500,236.09336097241268
2022-10-31,S&P BSE 500,245.5509918648037
2022-11-30,S&P BSE 500,253.71164247624463
2022-12-31,S&P BSE 500,245.71306448393807
2023-01-31,S&P BSE 500,237.45145550546846
2023-02-28,S&P BSE 500,230.52447405500328
2023-03-31,S&P BSE 500,231.27562025171306
2023-04-30,S&P BSE 500,241.7545182974306
2023-05-31,S&P BSE 500,250.24560531129532
2023-06-30,S&P BSE 500,260.42112903962715
2023-07-31,S&P BSE 500,270.31085376989273
2023-08-31,S&P BSE 500,268.1114395366892
2023-09-30,S&P BSE 500,273.6935078871328
2023-10-31,S&P BSE 500,265.67915204022626
2023-11-30,S&P BSE 500,284.02581172886477
2023-12-31,S&P BSE 500,306.77239820493384
2024-01-31,S&P BSE 500,312.5949292312118
2024-02-29,S&P BSE 500,317.32499290634115
2016-01-31,S&P BSE Midcap,100.0
2016-02-29,S&P BSE Midcap,91.91572447932977
2016-03-31,S&P BSE Midcap,101.93611370706839
2016-04-30,S&P BSE Midcap,106.26239529881936
2016-05-31,S&P BSE Midcap,109.10738527497573
2016-06-30,S&P BSE Midcap,112.47890517331737
2016-07-31,S&P BSE Midcap,121.53925311866955
2016-08-31,S&P BSE Midcap,126.87894900867053
2016-09-30,S&P BSE Midcap,126.39292863060844
2016-10-31,S&P BSE Midcap,129.33448910685064
2016-11-30,S&P BSE Midcap,119.97991791709741
2016-12-31,S&P BSE Midcap,115.49428546771907
2017-01-31,S&P BSE Midcap,123.42468174997342
2017-02-28,S&P BSE Midcap,130.09390186654915
2017-03-31,S&P BSE Midcap,135.32013218519216
2017-04-30,S&P BSE Midcap,142.0570284639217
2017-05-31,S&P BSE Midcap,140.39478714504966
2017-06-30,S&P BSE Midcap,140.57900060302532
2017-07-31,S&P BSE Midcap,147.7314572114729
2017-08-31,S&P BSE Midcap,149.17348706531178
2017-09-30,S&P BSE Midcap,148.1771597995423
2017-10-31,S&P BSE Midcap,159.23553794955367
2017-11-30,S&P BSE Midcap,162.3981738198057
2017-12-31,S&P BSE Midcap,170.60148254616252
2018-01-31,S&P BSE Midcap,166.6849056044494
2018-02-28,S&P BSE Midcap,158.99180781970875
2018-03-31,S&P BSE Midcap,153.23213587096333
2018-04-30,S&P BSE Midcap,163.3061860908911
2018-05-31,S&P BSE Midcap,153.72381989847122
2018-06-30,S&P BSE Midcap,148.32019167660056
2018-07-31,S&P BSE Midcap,153.72026809842149
2018-08-31,S&P BSE Midcap,162.05153757266086
2018-09-30,S&P BSE Midcap,141.71864772217862
2018-10-31,S&P BSE Midcap,140.27287403805562
2018-11-30,S&P BSE Midcap,144.36953668504356
2018-12-31,S&P BSE Midcap,148.20067846435404
2019-01-31,S&P BSE Midcap,139.18247218206506
2019-02-28,S&P BSE Midcap,137.44842694833832
2019-03-31,S&P BSE Midcap,148.5958880068933
2019-04-30,S&P BSE Midcap,142.9262589107853
2019-05-31,S&P BSE Midcap,144.91507366594894
2019-06-30,S&P BSE Midcap,142.15196705214544
2019-07-31,S&P BSE Midcap,130.96898799309287
2019-08-31,S&P BSE Midcap,129.28111616001303
2019-09-30,S&P BSE Midcap,135.39193610004685
2019-10-31,S&P BSE Midcap,142.69107233169362
2019-11-30,S&P BSE Midcap,144.80640781506014
2019-12-31,S&P BSE Midcap,143.71341410311362
2020-01-31,S&P BSE Midcap,148.42684162418453
2020-02-29,S&P BSE Midcap,140.15220892050695
2020-03-31,S&P BSE Midcap,101.46554851865066
2020-04-30,S&P BSE Midcap,115.32255121393719
2020-05-31,S&P BSE Midcap,113.68843631913768
2020-06-30,S&P BSE Midcap,125.32354959859087
2020-07-31,S&P BSE Midcap,132.07993273552253
2020-08-31,S&P BSE Midcap,140.73758361581918
2020-09-30,S&P BSE Midcap,141.1599595002852
2020-10-31,S&P BSE Midcap,143.07620235770872
2020-11-30,S&P BSE Midcap,161.76729776064082
2020-12-31,S&P BSE Midcap,172.2279178882114
2021-01-31,S&P BSE Midcap,173.57731303345696
2021-02-28,S&P BSE Midcap,191.78411598530627
2021-03-31,S&P BSE Midcap,193.72954115698735
2021-04-30,S&P BSE Midcap,194.98601361731397
2021-05-31,S&P BSE Midcap,208.86864682680832
2021-06-30,S&P BSE Midcap,216.33279770358016
2021-07-31,S&P BSE Midcap,221.6246882810722
2021-08-31,S&P BSE Midcap,228.97988533062966
2021-09-30,S&P BSE Midcap,242.41585600796077
2021-10-31,S&P BSE Midcap,242.6522905074718
2021-11-30,S&P BSE Midcap,242.79897019969698
2021-12-31,S&P BSE Midcap,239.69911475601248
2022-01-31,S&P BSE Midcap,236.271437955617
2022-02-28,S&P BSE Midcap,224.2010855270353
2022-03-31,S&P BSE Midcap,231.4233301470327
2022-04-30,S&P BSE Midcap,234.39983260209542
2022-05-31,S&P BSE Midcap,222.16801732843842
2022-06-30,S&P BSE Midcap,208.43523155075033
2022-07-31,S&P BSE Midcap,230.87548935552292
2022-08-31,S&P BSE Midcap,243.72800522572942
2022-09-30,S&P BSE Midcap,238.58423422209037
2022-10-31,S&P BSE Midcap,243.43272609114334
2022-11-30,S&P BSE Midcap,249.1143544539112
2022-12-31,S&P BSE Midcap,243.0053583869479
2023-01-31,S&P BSE Midcap,236.55673372684802
2023-02-28,S&P BSE Midcap,231.90320680006315
2023-03-31,S&P BSE Midcap,231.0165053292763
2023-04-30,S&P BSE Midcap,244.71338911502409
2023-05-31,S&P BSE Midcap,260.1456621390611
2023-06-30,S&P BSE Midcap,276.2357856029813
2023-07-31,S&P BSE Midcap,292.0129669471839
2023-08-31,S&P BSE Midcap,299.5086999639349
2023-09-30,S&P BSE Midcap,310.45313260505435
2023-10-31,S&P BSE Midcap,299.93587563789595
2023-11-30,S&P BSE Midcap,328.84290109445993
2023-12-31,S&P BSE Midcap,353.6363689017898
2024-01-31,S&P BSE Midcap,372.21399873336395
2024-02-29,S&P BSE Midcap,377.7094936809425
2016-01-31,S&P BSE Smallcap,100.0
2016-02-29,S&P BSE Smallcap,87.84241532115668
2016-03-31,S&P BSE Smallcap,96.98100431964029
2016-04-30,S&P BSE Smallcap,101.3868649392214
2016-05-31,S&P BSE Smallcap,102.50767261827845
2016-06-30,S&P BSE Smallcap,108.5693993474985
2016-07-31,S&P BSE Smallcap,113.24867708472954
2016-08-31,S&P BSE Smallcap,116.36592624044238
2016-09-30,S&P BSE Smallcap,117.58038760670294
2016-10-31,S&P BSE Smallcap,124.96172894161371
2016-11-30,S&P BSE Smallcap,113.42991247030257
2016-12-31,S&P BSE Smallcap,110.82159439843241
2017-01-31,S&P BSE Smallcap,119.0050635313652
2017-02-28,S&P BSE Smallcap,125.95226789621938
2017-03-31,S&P BSE Smallcap,132.7881551123508
2017-04-30,S&P BSE Smallcap,141.42351684287578
2017-05-31,S&P BSE Smallcap,138.73442483440192
2017-06-30,S&P BSE Smallcap,141.77319994758585
2017-07-31,S&P BSE Smallcap,148.05700912408938
2017-08-31,S&P BSE Smallcap,147.11927679497677
2017-09-30,S&P BSE Smallcap,148.24210844302763
2017-10-31,S&P BSE Smallcap,161.92041463012274
2017-11-30,S&P BSE Smallcap,167.70136454791242
2017-12-31,S&P BSE Smallcap,176.91815150013872
2018-01-31,S&P BSE Smallcap,172.1899310707798
2018-02-28,S&P BSE Smallcap,166.772739956493
2018-03-31,S&P BSE Smallcap,156.34415962317829
2018-04-30,S&P BSE Smallcap,169.29108435175505
2018-05-31,S&P BSE Smallcap,158.69092830257514
2018-06-30,S&P BSE Smallcap,149.70594747606552
2018-07-31,S&P BSE Smallcap,154.86053878359107
2018-08-31,S&P BSE Smallcap,160.54766811674614
2018-09-30,S&P BSE Smallcap,134.75164732000349
2018-10-31,S&P BSE Smallcap,132.61038299171477
2018-11-30,S&P BSE Smallcap,134.71877810283343
2018-12-31,S&P BSE Smallcap,137.32898967066888
2019-01-31,S&P BSE Smallcap,130.04107128051032
2019-02-28,S&P BSE Smallcap,127.83378825461317
2019-03-31,S&P BSE Smallcap,140.3233607359898
2019-04-30,S&P BSE Smallcap,136.5620713372186
2019-05-31,S&P BSE Smallcap,138.8263152531109
2019-06-30,S&P BSE Smallcap,132.96484808843985
2019-07-31,S&P BSE Smallcap,118.51778041127208
2019-08-31,S&P BSE Smallcap,117.04725443089126
2019-09-30,S&P BSE Smallcap,122.98669265392542
2019-10-31,S&P BSE Smallcap,126.60315191618318
2019-11-30,S&P BSE Smallcap,126.62668330802943
2019-12-31,S&P BSE Smallcap,127.92277806308907
2020-01-31,S&P BSE Smallcap,136.96733439687733
2020-02-29,S&P BSE Smallcap,128.0127016459121
2020-03-31,S&P BSE Smallcap,89.72673487442448
2020-04-30,S&P BSE Smallcap,103.66741053509249
2020-05-31,S&P BSE Smallcap,101.7135570428846
2020-06-30,S&P BSE Smallcap,115.60969114333834
2020-07-31,S&P BSE Smallcap,121.59535176952315
2020-08-31,S&P BSE Smallcap,133.86921967557922
2020-09-30,S&P BSE Smallcap,138.82930336376273
2020-10-31,S&P BSE Smallcap,139.02278381495245
2020-11-30,S&P BSE Smallcap,157.53620868620357
2020-12-31,S&P BSE Smallcap,168.99758961229537
2021-01-31,S&P BSE Smallcap,167.97126552385222
2021-02-28,S&P BSE Smallcap,188.20780552863152
2021-03-31,S&P BSE Smallcap,192.82052082149855
2021-04-30,S&P BSE Smallcap,202.35242002777065
2021-05-31,S&P BSE Smallcap,220.33592149067573
2021-06-30,S&P BSE Smallcap,235.61443214357627
2021-07-31,S&P BSE Smallcap,250.12966616660984
2021-08-31,S&P BSE Smallcap,251.3745894653675
2021-09-30,S&P BSE Smallcap,262.2233134136515
2021-10-31,S&P BSE Smallcap,261.2994257134701
2021-11-30,S&P BSE Smallcap,260.8746465407693
2021-12-31,S&P BSE Smallcap,275.0723934387098
2022-01-31,S&P BSE Smallcap,272.91506799520437
2022-02-28,S&P BSE Smallcap,248.96906372273983
2022-03-31,S&P BSE Smallcap,263.47374604653936
2022-04-30,S&P BSE Smallcap,267.17405919465864
2022-05-31,S&P BSE Smallcap,246.246891235561
2022-06-30,S&P BSE Smallcap,231.45208166970843
2022-07-31,S&P BSE Smallcap,252.6486468839068
2022-08-31,S&P BSE Smallcap,267.53786219856016
2022-09-30,S&P BSE Smallcap,265.6892463358027
2022-10-31,S&P BSE Smallcap,269.0945765825229
2022-11-30,S&P BSE Smallcap,275.6499399935798
2022-12-31,S&P BSE Smallcap,270.1142706930258
2023-01-31,S&P BSE Smallcap,263.3826085898061
2023-02-28,S&P BSE Smallcap,255.30769547217642
2023-03-31,S&P BSE Smallcap,251.7207439049212
2023-04-30,S&P BSE Smallcap,270.02350672966094
2023-05-31,S&P BSE Smallcap,287.1211255503164
2023-06-30,S&P BSE Smallcap,304.4341688467292
2023-07-31,S&P BSE Smallcap,326.8467099456616
2023-08-31,S&P BSE Smallcap,346.84233314033776
2023-09-30,S&P BSE Smallcap,350.7507871933428
2023-10-31,S&P BSE Smallcap,344.7453302727002
2023-11-30,S&P BSE Smallcap,376.9843799859354
2023-12-31,S&P BSE Smallcap,398.4815308294682
2024-01-31,S&P BSE Smallcap,426.9509804867608
2024-02-29,S&P BSE Smallcap,422.30558268248154
