Date,Group,Portfolio Return
2018-06-30,India Under-served,218.510471021125
2018-07-31,India Under-served,215.8613254098955
2018-08-31,India Under-served,230.30101532207962
2018-09-30,India Under-served,208.03201656220276
2018-10-31,India Under-served,216.76299056205053
2018-11-30,India Under-served,214.800004548408
2018-12-31,India Under-served,211.7293079630398
2019-01-31,India Under-served,204.0133654596919
2019-02-28,India Under-served,196.02690708296814
2019-03-31,India Under-served,211.09236021377484
2019-04-30,India Under-served,207.36351628696556
2019-05-31,India Under-served,209.0554460622912
2019-06-30,India Under-served,197.92526664630967
2019-07-31,India Under-served,179.01830551692825
2019-08-31,India Under-served,177.6214257403826
2019-09-30,India Under-served,198.20613004694872
2019-10-31,India Under-served,191.37055203745814
2019-11-30,India Under-served,189.22716667324778
2019-12-31,India Under-served,191.1378532036758
2020-01-31,India Under-served,201.7392593572422
2020-02-29,India Under-served,186.6604146769785
2020-03-31,India Under-served,129.226039865288
2020-04-30,India Under-served,150.8818102007533
2020-05-31,India Under-served,145.58457397307984
2020-06-30,India Under-served,165.45520338306977
2020-07-31,India Under-served,186.71256688623686
2020-08-31,India Under-served,204.81751175254823
2020-09-30,India Under-served,203.7604019314016
2020-10-31,India Under-served,193.3558283211794
2020-11-30,India Under-served,216.7055315163642
2020-12-31,India Under-served,225.50480711131334
2021-01-31,India Under-served,233.82728806735633
2021-02-28,India Under-served,241.9326303354615
2021-03-31,India Under-served,245.208852304023
2021-04-30,India Under-served,250.61604320961067
2021-05-31,India Under-served,273.58647588754667
2021-06-30,India Under-served,309.8664628329756
2021-07-31,India Under-served,380.9748369232529
2021-08-31,India Under-served,430.8071642627703
2021-09-30,India Under-served,438.5055157102572
2021-10-31,India Under-served,437.4743825495781
2021-11-30,India Under-served,401.0539958744608
2021-12-31,India Under-served,433.4203256490575
2022-01-31,India Under-served,432.9556690369349
2022-02-28,India Under-served,419.905580698801
2022-03-31,India Under-served,467.66926698215485
2022-04-30,India Under-served,492.04285973733386
2022-05-31,India Under-served,455.9982157807082
2022-06-30,India Under-served,453.15804063810793
2022-07-31,India Under-served,487.4399384656396
2022-08-31,India Under-served,518.9839242785282
2022-09-30,India Under-served,491.05063422206376
2022-10-31,India Under-served,499.2557440346291
2022-11-30,India Under-served,531.5351361835857
2022-12-31,India Under-served,510.82506432721675
2023-01-31,India Under-served,491.3411948521895
2023-02-28,India Under-served,484.91659790085464
2023-03-31,India Under-served,482.1107536654376
2023-04-30,India Under-served,512.0106012911747
2023-05-31,India Under-served,505.7373045769758
2023-06-30,India Under-served,550.0302265557581
2023-07-31,India Under-served,585.453449028024
2023-08-31,India Under-served,611.9108639512116
2023-09-30,India Under-served,634.7699294044058
2023-10-31,India Under-served,620.8585295547703
2023-11-30,India Under-served,651.010825862692
2023-12-31,India Under-served,652.1357519164603
2024-01-31,India Under-served,676.2053048341365
2024-02-29,India Under-served,653.4062577351267
2014-01-31,Nifty 50,100.0
2014-02-28,Nifty 50,103.07824942517473
2014-03-31,Nifty 50,110.09442480815784
2014-04-30,Nifty 50,109.96633546997619
2014-05-31,Nifty 50,118.72813858538638
2014-06-30,Nifty 50,124.99137863083419
2014-07-31,Nifty 50,126.79694557963224
2014-08-31,Nifty 50,130.62402493759055
2014-09-30,Nifty 50,130.79563187313644
2014-10-31,Nifty 50,136.6647507599498
2014-11-30,Nifty 50,139.20683142727643
2014-12-31,Nifty 50,136.01609325953825
2015-01-31,Nifty 50,144.65719682288164
2015-02-28,Nifty 50,146.18359471358332
2015-03-31,Nifty 50,139.43673534054346
2015-04-30,Nifty 50,134.35421624454005
2015-05-31,Nifty 50,138.49495032913072
2015-06-30,Nifty 50,137.42507597953633
2015-07-31,Nifty 50,140.1239839142427
2015-08-31,Nifty 50,130.9023729722984
2015-09-30,Nifty 50,130.5345266726966
2015-10-31,Nifty 50,132.45422450677145
2015-11-30,Nifty 50,130.3103703068946
2015-12-31,Nifty 50,130.49265131398212
2016-01-31,Nifty 50,124.20642088680124
2016-02-29,Nifty 50,114.73930534003532
2016-03-31,Nifty 50,127.07775678044199
2016-04-30,Nifty 50,128.907135230298
2016-05-31,Nifty 50,134.00279165988132
2016-06-30,Nifty 50,136.0990229535786
2016-07-31,Nifty 50,141.85893747919178
2016-08-31,Nifty 50,144.28442399920326
2016-09-30,Nifty 50,141.40980372419932
2016-10-31,Nifty 50,141.64873966223098
2016-11-30,Nifty 50,135.06034979522067
2016-12-31,Nifty 50,134.424829628389
2017-01-31,Nifty 50,140.59118152689163
2017-02-28,Nifty 50,145.81821167601979
2017-03-31,Nifty 50,150.6486575004116
2017-04-30,Nifty 50,152.78840629553673
2017-05-31,Nifty 50,157.997372491072
2017-06-30,Nifty 50,156.34945402491502
2017-07-31,Nifty 50,165.48320884467873
2017-08-31,Nifty 50,162.86887265078974
2017-09-30,Nifty 50,160.7455455706077
2017-10-31,Nifty 50,169.72329424231648
2017-11-30,Nifty 50,167.93743329388835
2017-12-31,Nifty 50,172.93209626771116
2018-01-31,Nifty 50,181.0936858122778
2018-02-28,Nifty 50,172.31053455378432
2018-03-31,Nifty 50,166.0842433429744
2018-04-30,Nifty 50,176.35848589618143
2018-05-31,Nifty 50,176.30593646592536
2018-06-30,Nifty 50,175.94712209515177
2018-07-31,Nifty 50,186.49314392034032
2018-08-31,Nifty 50,191.81377783505053
2018-09-30,Nifty 50,179.4966746336635
2018-10-31,Nifty 50,170.5657279406821
2018-11-30,Nifty 50,178.61482883862172
2018-12-31,Nifty 50,178.3816405439915
2019-01-31,Nifty 50,177.86271452447494
2019-02-28,Nifty 50,177.23129976239497
2019-03-31,Nifty 50,190.88430903789282
2019-04-30,Nifty 50,192.9247064240345
2019-05-31,Nifty 50,195.79275803224843
2019-06-30,Nifty 50,193.59307002075232
2019-07-31,Nifty 50,182.57656620155163
2019-08-31,Nifty 50,181.02060926232693
2019-09-30,Nifty 50,188.4300845886832
2019-10-31,Nifty 50,195.04803350421653
2019-11-30,Nifty 50,197.980950852878
2019-12-31,Nifty 50,199.82675092174074
2020-01-31,Nifty 50,196.43813124723323
2020-02-29,Nifty 50,183.9518843723386
2020-03-31,Nifty 50,141.1897528590854
2020-04-30,Nifty 50,161.916413471899
2020-05-31,Nifty 50,157.3249034896025
2020-06-30,Nifty 50,169.17809345970372
2020-07-31,Nifty 50,181.84497910303605
2020-08-31,Nifty 50,187.00221689170374
2020-09-30,Nifty 50,184.70236661709004
2020-10-31,Nifty 50,191.18398689183877
2020-11-30,Nifty 50,212.97139427686528
2020-12-31,Nifty 50,229.603228656919
2021-01-31,Nifty 50,223.9024572677425
2021-02-28,Nifty 50,238.59243299371306
2021-03-31,Nifty 50,241.24534846071708
2021-04-30,Nifty 50,240.26661893180278
2021-05-31,Nifty 50,255.8950912584957
2021-06-30,Nifty 50,258.17277236663756
2021-07-31,Nifty 50,258.85509134629666
2021-08-31,Nifty 50,281.3387761638871
2021-09-30,Nifty 50,289.3188708998552
2021-10-31,Nifty 50,290.1974284760794
2021-11-30,Nifty 50,278.89195224566487
2021-12-31,Nifty 50,282.51784979005447
2022-01-31,Nifty 50,278.07328927540317
2022-02-28,Nifty 50,269.3180743978009
2022-03-31,Nifty 50,280.07626821841353
2022-04-30,Nifty 50,282.044513401455
2022-05-31,Nifty 50,273.5019827235151
2022-06-30,Nifty 50,260.2379722764597
2022-07-31,Nifty 50,282.9630828684924
2022-08-31,Nifty 50,292.875221968681
2022-09-30,Nifty 50,281.9092841913823
2022-10-31,Nifty 50,297.04588992516216
2022-11-30,Nifty 50,309.35092711432696
2022-12-31,Nifty 50,300.1924437378181
2023-01-31,Nifty 50,291.27308519803836
2023-02-28,Nifty 50,285.3658757379394
2023-03-31,Nifty 50,286.2860943510446
2023-04-30,Nifty 50,297.91663434810465
2023-05-31,Nifty 50,305.65768435420625
2023-06-30,Nifty 50,324.6764787461557
2023-07-31,Nifty 50,334.2319825741038
2023-08-31,Nifty 50,325.77204111205447
2023-09-30,Nifty 50,332.2861960934756
2023-10-31,Nifty 50,322.82459755909616
2023-11-30,Nifty 50,340.03211841960905
2023-12-31,Nifty 50,367.6927429969099
2024-01-31,Nifty 50,367.5962997068766
2024-02-29,Nifty 50,387.1902867948285
2014-01-31,S&P BSE 500,100.0
2014-02-28,S&P BSE 500,102.8101004659923
2014-03-31,S&P BSE 500,110.6179206867324
2014-04-30,S&P BSE 500,111.24320239661462
2014-05-31,S&P BSE 500,122.76284096822073
2014-06-30,S&P BSE 500,130.5682608932382
2014-07-31,S&P BSE 500,131.1039309261881
2014-08-31,S&P BSE 500,134.63199190841223
2014-09-30,S&P BSE 500,135.66119305849605
2014-10-31,S&P BSE 500,141.28366107828458
2014-11-30,S&P BSE 500,146.1012238677668
2014-12-31,S&P BSE 500,142.9736152207539
2015-01-31,S&P BSE 500,151.3029702767762
2015-02-28,S&P BSE 500,152.7446252406844
2015-03-31,S&P BSE 500,147.33591853736834
2015-04-30,S&P BSE 500,142.64303864128146
2015-05-31,S&P BSE 500,147.0026749849861
2015-06-30,S&P BSE 500,145.39939886935218
2015-07-31,S&P BSE 500,149.7985069549248
2015-08-31,S&P BSE 500,140.5034257494702
2015-09-30,S&P BSE 500,139.99522608029423
2015-10-31,S&P BSE 500,142.30632798390886
2015-11-30,S&P BSE 500,141.09683667069262
2015-12-31,S&P BSE 500,141.8081295636637
2016-01-31,S&P BSE 500,133.53784898288794
2016-02-29,S&P BSE 500,122.76297435707387
2016-03-31,S&P BSE 500,135.8193470047123
2016-04-30,S&P BSE 500,138.81520515949603
2016-05-31,S&P BSE 500,143.49875044936047
2016-06-30,S&P BSE 500,147.07855163081018
2016-07-31,S&P BSE 500,154.49965464796642
2016-08-31,S&P BSE 500,157.81915507172275
2016-09-30,S&P BSE 500,156.02905444797776
2016-10-31,S&P BSE 500,158.40589835963252
2016-11-30,S&P BSE 500,149.2873735351328
2016-12-31,S&P BSE 500,147.171763801586
2017-01-31,S&P BSE 500,155.48618352786
2017-02-28,S&P BSE 500,162.3805510522485
2017-03-31,S&P BSE 500,168.4473437750403
2017-04-30,S&P BSE 500,173.0791489661983
2017-05-31,S&P BSE 500,176.01166550918364
2017-06-30,S&P BSE 500,175.73562949069964
2017-07-31,S&P BSE 500,185.3206152351188
2017-08-31,S&P BSE 500,183.519046487135
2017-09-30,S&P BSE 500,181.49971596331406
2017-10-31,S&P BSE 500,193.16617374575077
2017-11-30,S&P BSE 500,193.27298765930087
2017-12-31,S&P BSE 500,200.05280692807798
2018-01-31,S&P BSE 500,204.65340807380366
2018-02-28,S&P BSE 500,195.63209587944442
2018-03-31,S&P BSE 500,188.36501306080572
2018-04-30,S&P BSE 500,200.66261995383763
2018-05-31,S&P BSE 500,196.90159508832184
2018-06-30,S&P BSE 500,193.73918190203312
2018-07-31,S&P BSE 500,204.2241519888827
2018-08-31,S&P BSE 500,211.31027790116153
2018-09-30,S&P BSE 500,192.6370378567413
2018-10-31,S&P BSE 500,185.11365484029304
2018-11-30,S&P BSE 500,192.41180851654914
2018-12-31,S&P BSE 500,193.89720255991534
2019-01-31,S&P BSE 500,187.79787220471724
2019-02-28,S&P BSE 500,189.3154039149686
2019-03-31,S&P BSE 500,204.08760080468917
2019-04-30,S&P BSE 500,204.54672744858757
2019-05-31,S&P BSE 500,206.93237251157137
2019-06-30,S&P BSE 500,203.91597830351355
2019-07-31,S&P BSE 500,191.01322568783326
2019-08-31,S&P BSE 500,189.8124021370929
2019-09-30,S&P BSE 500,197.49273900215567
2019-10-31,S&P BSE 500,205.18854465186013
2019-11-30,S&P BSE 500,207.5960592545729
2019-12-31,S&P BSE 500,208.96063747505534
2020-01-31,S&P BSE 500,208.69140237821804
2020-02-29,S&P BSE 500,195.06042120961698
2020-03-31,S&P BSE 500,147.99573810933924
2020-04-30,S&P BSE 500,169.63549900342096
2020-05-31,S&P BSE 500,165.55296558798713
2020-06-30,S&P BSE 500,179.19861530863022
2020-07-31,S&P BSE 500,191.30739746386874
2020-08-31,S&P BSE 500,198.5592783760911
2020-09-30,S&P BSE 500,198.03921041611693
2020-10-31,S&P BSE 500,202.89331139788925
2020-11-30,S&P BSE 500,226.3165053829224
2020-12-31,S&P BSE 500,244.0332202942414
2021-01-31,S&P BSE 500,239.6979871748415
2021-02-28,S&P BSE 500,258.3170867243135
2021-03-31,S&P BSE 500,261.3934887275134
2021-04-30,S&P BSE 500,262.5612412914731
2021-05-31,S&P BSE 500,280.7724209413789
2021-06-30,S&P BSE 500,286.21193172460613
2021-07-31,S&P BSE 500,290.0869713908399
2021-08-31,S&P BSE 500,309.0301132753249
2021-09-30,S&P BSE 500,319.20890990648763
2021-10-31,S&P BSE 500,319.9096681961536
2021-11-30,S&P BSE 500,317.42814388896505
2021-12-31,S&P BSE 500,317.5214894485941
2022-01-31,S&P BSE 500,316.24518931807
2022-02-28,S&P BSE 500,303.26149278793326
2022-03-31,S&P BSE 500,315.9747540231118
2022-04-30,S&P BSE 500,314.0630375449216
2022-05-31,S&P BSE 500,300.007734372217
2022-06-30,S&P BSE 500,284.36435688977576
2022-07-31,S&P BSE 500,311.5025696534781
2022-08-31,S&P BSE 500,325.6629532877567
2022-09-30,S&P BSE 500,315.27399583396493
2022-10-31,S&P BSE 500,327.90351269240506
2022-11-30,S&P BSE 500,338.80106998193213
2022-12-31,S&P BSE 500,328.1199409817873
2023-01-31,S&P BSE 500,317.08756606056187
2023-02-28,S&P BSE 500,307.837424032167
2023-03-31,S&P BSE 500,308.84048850597
2023-04-30,S&P BSE 500,322.8337835533311
2023-05-31,S&P BSE 500,334.17259850691136
2023-06-30,S&P BSE 500,347.76077401646904
2023-07-31,S&P BSE 500,360.96729969159446
2023-08-31,S&P BSE 500,358.030249234351
2023-09-30,S&P BSE 500,365.4844232382879
2023-10-31,S&P BSE 500,354.7822248304946
2023-11-30,S&P BSE 500,379.2819595389131
2023-12-31,S&P BSE 500,409.6572618360882
2024-01-31,S&P BSE 500,417.4325445249411
2024-02-29,S&P BSE 500,423.74896981222975
2014-01-31,S&P BSE Midcap,100.0
2014-02-28,S&P BSE Midcap,103.05041217209487
2014-03-31,S&P BSE Midcap,112.28376664280944
2014-04-30,S&P BSE Midcap,116.09797085129722
2014-05-31,S&P BSE Midcap,134.22986678342974
2014-06-30,S&P BSE Midcap,148.68341791306622
2014-07-31,S&P BSE Midcap,145.65932154238422
2014-08-31,S&P BSE Midcap,147.41439442098073
2014-09-30,S&P BSE Midcap,151.0843373304447
2014-10-31,S&P BSE Midcap,155.90678500362796
2014-11-30,S&P BSE Midcap,162.81880146180856
2014-12-31,S&P BSE Midcap,164.4353201639567
2015-01-31,S&P BSE Midcap,170.2376347077735
2015-02-28,S&P BSE Midcap,171.3831641881166
2015-03-31,S&P BSE Midcap,167.91724788993488
2015-04-30,S&P BSE Midcap,165.12824983702964
2015-05-31,S&P BSE Midcap,169.88094479044344
2015-06-30,S&P BSE Midcap,169.30865568181716
2015-07-31,S&P BSE Midcap,178.70989214053577
2015-08-31,S&P BSE Midcap,170.1715282495352
2015-09-30,S&P BSE Midcap,171.19847814046778
2015-10-31,S&P BSE Midcap,173.979074186349
2015-11-30,S&P BSE Midcap,174.137127489278
2015-12-31,S&P BSE Midcap,176.649968338385
2016-01-31,S&P BSE Midcap,165.1436271274298
2016-02-29,S&P BSE Midcap,151.79296130562005
2016-03-31,S&P BSE Midcap,168.34099552859385
2016-04-30,S&P BSE Midcap,175.48557386895772
2016-05-31,S&P BSE Midcap,180.18389350699417
2016-06-30,S&P BSE Midcap,185.75174375643857
2016-07-31,S&P BSE Midcap,200.7143309837587
2016-08-31,S&P BSE Midcap,209.53249845408064
2016-09-30,S&P BSE Midcap,208.72986677317047
2016-10-31,S&P BSE Midcap,213.5876664377837
2016-11-30,S&P BSE Midcap,198.13918827280767
2016-12-31,S&P BSE Midcap,190.7314521462993
2017-01-31,S&P BSE Midcap,203.827996212393
2017-02-28,S&P BSE Midcap,214.84178821401835
2017-03-31,S&P BSE Midcap,223.47257452425887
2017-04-30,S&P BSE Midcap,234.59812939476566
2017-05-31,S&P BSE Midcap,231.85304378916956
2017-06-30,S&P BSE Midcap,232.15726057532743
2017-07-31,S&P BSE Midcap,243.96908684723329
2017-08-31,S&P BSE Midcap,246.35050725212318
2017-09-30,S&P BSE Midcap,244.7051362673719
2017-10-31,S&P BSE Midcap,262.9673430457679
2017-11-30,S&P BSE Midcap,268.1902346347352
2017-12-31,S&P BSE Midcap,281.73747620990184
2018-01-31,S&P BSE Midcap,275.2694989891203
2018-02-28,S&P BSE Midcap,262.5648382689396
2018-03-31,S&P BSE Midcap,253.05310710214027
2018-04-30,S&P BSE Midcap,269.6897590339678
2018-05-31,S&P BSE Midcap,253.86509193917306
2018-06-30,S&P BSE Midcap,244.94134429709436
2018-07-31,S&P BSE Midcap,253.85922636774256
2018-08-31,S&P BSE Midcap,267.61778696326184
2018-09-30,S&P BSE Midcap,234.03931516435043
2018-10-31,S&P BSE Midcap,231.65171206233586
2018-11-30,S&P BSE Midcap,238.4170893487463
2018-12-31,S&P BSE Midcap,244.74397584349398
2019-01-31,S&P BSE Midcap,229.8509828870882
2019-02-28,S&P BSE Midcap,226.98731769208158
2019-03-31,S&P BSE Midcap,245.39663921679704
2019-04-30,S&P BSE Midcap,236.03360808281218
2019-05-31,S&P BSE Midcap,239.3180089063349
2019-06-30,S&P BSE Midcap,234.7549144229019
2019-07-31,S&P BSE Midcap,216.28693718388158
2019-08-31,S&P BSE Midcap,213.4995244174713
2019-09-30,S&P BSE Midcap,223.59115411366935
2019-10-31,S&P BSE Midcap,235.64521243558323
2019-11-30,S&P BSE Midcap,239.13855417872827
2019-12-31,S&P BSE Midcap,237.33354471854503
2020-01-31,S&P BSE Midcap,245.11746988886406
2020-02-29,S&P BSE Midcap,231.45244131053838
2020-03-31,S&P BSE Midcap,167.5638871084418
2020-04-30,S&P BSE Midcap,190.4478439705837
2020-05-31,S&P BSE Midcap,187.74920736188218
2020-06-30,S&P BSE Midcap,206.96385545195645
2020-07-31,S&P BSE Midcap,218.1215916269114
2020-08-31,S&P BSE Midcap,232.41915031466314
2020-09-30,S&P BSE Midcap,233.1166771703819
2020-10-31,S&P BSE Midcap,236.2812301297014
2020-11-30,S&P BSE Midcap,267.14838302795175
2020-12-31,S&P BSE Midcap,284.4234305266438
2021-01-31,S&P BSE Midcap,286.6518706137838
2021-02-28,S&P BSE Midcap,316.71924539241166
2021-03-31,S&P BSE Midcap,319.9319910839758
2021-04-30,S&P BSE Midcap,322.00697527881647
2021-05-31,S&P BSE Midcap,344.9332593017725
2021-06-30,S&P BSE Midcap,357.2598287939374
2021-07-31,S&P BSE Midcap,365.99904883722246
2021-08-31,S&P BSE Midcap,378.14568802723136
2021-09-30,S&P BSE Midcap,400.33433734355384
2021-10-31,S&P BSE Midcap,400.724793851827
2021-11-30,S&P BSE Midcap,400.96702601582695
2021-12-31,S&P BSE Midcap,395.84781230041926
2022-01-31,S&P BSE Midcap,390.18722250604077
2022-02-28,S&P BSE Midcap,370.2538046984171
2022-03-31,S&P BSE Midcap,382.1808814238965
2022-04-30,S&P BSE Midcap,387.09638553972405
2022-05-31,S&P BSE Midcap,366.89632213327997
2022-06-30,S&P BSE Midcap,344.217501594366
2022-07-31,S&P BSE Midcap,381.2761572699136
2022-08-31,S&P BSE Midcap,402.5012681551012
2022-09-30,S&P BSE Midcap,394.0066581485627
2022-10-31,S&P BSE Midcap,402.01363348209526
2022-11-30,S&P BSE Midcap,411.3964806402709
2022-12-31,S&P BSE Midcap,401.3078629542157
2023-01-31,S&P BSE Midcap,390.65837029069286
2023-02-28,S&P BSE Midcap,382.9733671344487
2023-03-31,S&P BSE Midcap,381.509036163799
2023-04-30,S&P BSE Midcap,404.1285668510117
2023-05-31,S&P BSE Midcap,429.6139822711143
2023-06-30,S&P BSE Midcap,456.1857957687139
2023-07-31,S&P BSE Midcap,482.24080529900215
2023-08-31,S&P BSE Midcap,494.619530682653
2023-09-30,S&P BSE Midcap,512.6935637147161
2023-10-31,S&P BSE Midcap,495.32498408483843
2023-11-30,S&P BSE Midcap,543.0630944184577
2023-12-31,S&P BSE Midcap,584.0079264461539
2024-01-31,S&P BSE Midcap,614.6876981843228
2024-02-29,S&P BSE Midcap,623.7631578693587
2014-01-31,S&P BSE Smallcap,100.00000000000001
2014-02-28,S&P BSE Smallcap,102.90084379775584
2014-03-31,S&P BSE Smallcap,112.91088460700192
2014-04-30,S&P BSE Smallcap,119.58323397261233
2014-05-31,S&P BSE Smallcap,143.9451084576506
2014-06-30,S&P BSE Smallcap,162.9040901153899
2014-07-31,S&P BSE Smallcap,159.49103916547602
2014-08-31,S&P BSE Smallcap,163.88216703114642
2014-09-30,S&P BSE Smallcap,170.54078557322626
2014-10-31,S&P BSE Smallcap,174.52350327581752
2014-11-30,S&P BSE Smallcap,179.94938735851102
2014-12-31,S&P BSE Smallcap,177.01611447722752
2015-01-31,S&P BSE Smallcap,180.8829190312338
2015-02-28,S&P BSE Smallcap,179.87993518493195
2015-03-31,S&P BSE Smallcap,173.87688037941217
2015-04-30,S&P BSE Smallcap,174.7323385164677
2015-05-31,S&P BSE Smallcap,180.10553471395227
2015-06-30,S&P BSE Smallcap,176.8289930910979
2015-07-31,S&P BSE Smallcap,188.89050465935145
2015-08-31,S&P BSE Smallcap,175.16725214810452
2015-09-30,S&P BSE Smallcap,175.95852701374457
2015-10-31,S&P BSE Smallcap,180.66147072833107
2015-11-30,S&P BSE Smallcap,185.788152024361
2015-12-31,S&P BSE Smallcap,188.98486376347583
2016-01-31,S&P BSE Smallcap,173.54782123810622
2016-02-29,S&P BSE Smallcap,152.44859791279583
2016-03-31,S&P BSE Smallcap,168.30842001156944
2016-04-30,S&P BSE Smallcap,175.95469512364016
2016-05-31,S&P BSE Smallcap,177.89983243091305
2016-06-30,S&P BSE Smallcap,188.41982709888237
2016-07-31,S&P BSE Smallcap,196.5406116615266
2016-08-31,S&P BSE Smallcap,201.95052965382948
2016-09-30,S&P BSE Smallcap,204.05820089475324
2016-10-31,S&P BSE Smallcap,216.86835795963862
2016-11-30,S&P BSE Smallcap,196.85514172450107
2016-12-31,S&P BSE Smallcap,192.32846253981063
2017-01-31,S&P BSE Smallcap,206.53069492170843
2017-02-28,S&P BSE Smallcap,218.58741673387146
2017-03-31,S&P BSE Smallcap,230.45095005976182
2017-04-30,S&P BSE Smallcap,245.43743219911715
2017-05-31,S&P BSE Smallcap,240.7705716073227
2017-06-30,S&P BSE Smallcap,246.04429960857922
2017-07-31,S&P BSE Smallcap,256.94971352516126
2017-08-31,S&P BSE Smallcap,255.322299498941
2017-09-30,S&P BSE Smallcap,257.27094936030517
2017-10-31,S&P BSE Smallcap,281.0093517302858
2017-11-30,S&P BSE Smallcap,291.0420643594759
2017-12-31,S&P BSE Smallcap,307.03759730322275
2018-01-31,S&P BSE Smallcap,298.8318737647353
2018-02-28,S&P BSE Smallcap,289.4304566135863
2018-03-31,S&P BSE Smallcap,271.33188265905295
2018-04-30,S&P BSE Smallcap,293.8009884428355
2018-05-31,S&P BSE Smallcap,275.40464857164443
2018-06-30,S&P BSE Smallcap,259.8114101085754
2018-07-31,S&P BSE Smallcap,268.75709101651483
2018-08-31,S&P BSE Smallcap,278.62698006519867
2018-09-30,S&P BSE Smallcap,233.85854800632302
2018-10-31,S&P BSE Smallcap,230.14243041762919
2018-11-30,S&P BSE Smallcap,233.80150419606636
2018-12-31,S&P BSE Smallcap,238.3314695017498
2019-01-31,S&P BSE Smallcap,225.68344592201836
2019-02-28,S&P BSE Smallcap,221.8527543220153
2019-03-31,S&P BSE Smallcap,243.52813524539854
2019-04-30,S&P BSE Smallcap,237.00049944337127
2019-05-31,S&P BSE Smallcap,240.9300454269187
2019-06-30,S&P BSE Smallcap,230.75759687004512
2019-07-31,S&P BSE Smallcap,205.68502568352577
2019-08-31,S&P BSE Smallcap,203.13295988383453
2019-09-30,S&P BSE Smallcap,213.44072551369362
2019-10-31,S&P BSE Smallcap,219.71701176930566
2019-11-30,S&P BSE Smallcap,219.75784998716182
2019-12-31,S&P BSE Smallcap,222.0071941957492
2020-01-31,S&P BSE Smallcap,237.70382465369187
2020-02-29,S&P BSE Smallcap,222.1632546145178
2020-03-31,S&P BSE Smallcap,155.71879344265574
2020-04-30,S&P BSE Smallcap,179.91253231761604
2020-05-31,S&P BSE Smallcap,176.5216621517046
2020-06-30,S&P BSE Smallcap,200.63810011936755
2020-07-31,S&P BSE Smallcap,211.02608372281847
2020-08-31,S&P BSE Smallcap,232.327114055422
2020-09-30,S&P BSE Smallcap,240.93523122785115
2020-10-31,S&P BSE Smallcap,241.27101233541254
2020-11-30,S&P BSE Smallcap,273.40065783602256
2020-12-31,S&P BSE Smallcap,293.29163471705476
2021-01-31,S&P BSE Smallcap,291.5104716227198
2021-02-28,S&P BSE Smallcap,326.63054589499205
2021-03-31,S&P BSE Smallcap,334.6358127856797
2021-04-30,S&P BSE Smallcap,351.17821618077727
2021-05-31,S&P BSE Smallcap,382.388191151972
2021-06-30,S&P BSE Smallcap,408.90371350771284
2021-07-31,S&P BSE Smallcap,434.0945859022999
2021-08-31,S&P BSE Smallcap,436.25512316337944
2021-09-30,S&P BSE Smallcap,455.082847207763
2021-10-31,S&P BSE Smallcap,453.47946023341126
2021-11-30,S&P BSE Smallcap,452.7422652341158
2021-12-31,S&P BSE Smallcap,477.3821456403923
2022-01-31,S&P BSE Smallcap,473.63815433617333
2022-02-28,S&P BSE Smallcap,432.0803856477273
2022-03-31,S&P BSE Smallcap,457.2529457981901
