Date,Group,Portfolio Return
2022-01-31,S&P BSE 500,131.93485395744818
2022-02-28,S&P BSE 500,126.51816411237822
2022-03-31,S&P BSE 500,131.82203060913992
2022-04-30,S&P BSE 500,131.0244784474708
2022-05-31,S&P BSE 500,125.16072325354327
2022-06-30,S&P BSE 500,118.63443670987255
2022-07-31,S&P BSE 500,129.95627260994087
2022-08-31,S&P BSE 500,135.86386649555396
2022-09-30,S&P BSE 500,131.52968014036617
2022-10-31,S&P BSE 500,136.7986091819888
2022-11-30,S&P BSE 500,141.34497914444415
2022-12-31,S&P BSE 500,136.88890125825242
2023-01-31,S&P BSE 500,132.28628650488855
2023-02-28,S&P BSE 500,128.42720444190587
2023-03-31,S&P BSE 500,128.84567456993048
2023-04-30,S&P BSE 500,134.6835604914147
2023-05-31,S&P BSE 500,139.41401946907374
2023-06-30,S&P BSE 500,145.08289290005757
2023-07-31,S&P BSE 500,150.59254520493582
2023-08-31,S&P BSE 500,149.36723226348792
2023-09-30,S&P BSE 500,152.47705145379246
2023-10-31,S&P BSE 500,148.01218358655132
2023-11-30,S&P BSE 500,158.2332684597204
2023-12-31,S&P BSE 500,170.90559110005137
2024-01-31,S&P BSE 500,174.14937415409153
2024-02-29,S&P BSE 500,176.78453407417936
2021-01-31,S&P BSE Midcap,100.0
2021-02-28,S&P BSE Midcap,110.48916049780074
2021-03-31,S&P BSE Midcap,111.60994358729705
2021-04-30,S&P BSE Midcap,112.33381264504912
2021-05-31,S&P BSE Midcap,120.33176639077766
2021-06-30,S&P BSE Midcap,124.63195444319506
2021-07-31,S&P BSE Midcap,127.6806769317567
2021-08-31,S&P BSE Midcap,131.918095359901
2021-09-30,S&P BSE Midcap,139.65872139133484
2021-10-31,S&P BSE Midcap,139.79493418054045
2021-11-30,S&P BSE Midcap,139.8794381342322
2021-12-31,S&P BSE Midcap,138.09357373207555
2022-01-31,S&P BSE Midcap,136.11884746140515
2022-02-28,S&P BSE Midcap,129.16497070318206
2022-03-31,S&P BSE Midcap,133.3257936205211
2022-04-30,S&P BSE Midcap,135.04059286648535
2022-05-31,S&P BSE Midcap,127.99369540051332
2022-06-30,S&P BSE Midcap,120.0820705817554
2022-07-31,S&P BSE Midcap,133.01017588111975
2022-08-31,S&P BSE Midcap,140.41466650584164
2022-09-30,S&P BSE Midcap,137.45127750428037
2022-10-31,S&P BSE Midcap,140.24455260706895
2022-11-30,S&P BSE Midcap,143.51780777128084
2022-12-31,S&P BSE Midcap,139.99834087770947
2023-01-31,S&P BSE Midcap,136.28320982319377
2023-02-28,S&P BSE Midcap,133.6022563935898
2023-03-31,S&P BSE Midcap,133.0914168977532
2023-04-30,S&P BSE Midcap,140.98235814253886
2023-05-31,S&P BSE Midcap,149.8730782224507
2023-06-30,S&P BSE Midcap,159.14279393744098
2023-07-31,S&P BSE Midcap,168.23221989321755
2023-08-31,S&P BSE Midcap,172.55060280038134
2023-09-30,S&P BSE Midcap,178.85582348265444
2023-10-31,S&P BSE Midcap,172.79670389878856
2023-11-30,S&P BSE Midcap,189.45039265072364
2023-12-31,S&P BSE Midcap,203.7342108375802
2024-01-31,S&P BSE Midcap,214.43700920846715
2024-02-29,S&P BSE Midcap,217.60303064959828
2021-01-31,S&P BSE Smallcap,100.0
2021-02-28,S&P BSE Smallcap,112.04762013411496
2021-03-31,S&P BSE Smallcap,114.79375369361476
2021-04-30,S&P BSE Smallcap,120.46847381705072
2021-05-31,S&P BSE Smallcap,131.17477016292864
2021-06-30,S&P BSE Smallcap,140.2706774928231
2021-07-31,S&P BSE Smallcap,148.91217577395165
2021-08-31,S&P BSE Smallcap,149.65332831267614
2021-09-30,S&P BSE Smallcap,156.11200677440593
2021-10-31,S&P BSE Smallcap,155.56197954367684
2021-11-30,S&P BSE Smallcap,155.30909154442529
2021-12-31,S&P BSE Smallcap,163.7615770654827
2022-01-31,S&P BSE Smallcap,162.47723510569728
2022-02-28,S&P BSE Smallcap,148.22122280634113
2022-03-31,S&P BSE Smallcap,156.85643923967794
2022-04-30,S&P BSE Smallcap,159.05938337811682
2022-05-31,S&P BSE Smallcap,146.60060485202067
2022-06-30,S&P BSE Smallcap,137.7926640892289
2022-07-31,S&P BSE Smallcap,150.41182555597896
2022-08-31,S&P BSE Smallcap,159.27596982983337
2022-09-30,S&P BSE Smallcap,158.17541500755937
2022-10-31,S&P BSE Smallcap,160.20274404869028
2022-11-30,S&P BSE Smallcap,164.1054135860142
2022-12-31,S&P BSE Smallcap,160.80980866020153
2023-01-31,S&P BSE Smallcap,156.80218147335762
2023-02-28,S&P BSE Smallcap,151.99486333328977
2023-03-31,S&P BSE Smallcap,149.85940786948254
2023-04-30,S&P BSE Smallcap,160.75577324939374
2023-05-31,S&P BSE Smallcap,170.9346682927412
2023-06-30,S&P BSE Smallcap,181.24181412653527
2023-07-31,S&P BSE Smallcap,194.5848945808227
2023-08-31,S&P BSE Smallcap,206.48908732016758
2023-09-30,S&P BSE Smallcap,208.8159460485434
2023-10-31,S&P BSE Smallcap,205.2406577979528
2023-11-30,S&P BSE Smallcap,224.43385111747162
2023-12-31,S&P BSE Smallcap,237.2319632091378
2024-01-31,S&P BSE Smallcap,254.1809631279661
2024-02-29,S&P BSE Smallcap,251.41537236469378
